"C57BL6_1stInf_5dpi_rep1","C57BL6_1stInf_5dpi_rep2","C57BL6_2ndInf_5dpi_rep1","NMRI_1stInf_3dpi_rep1","NMRI_1stInf_3dpi_rep2","NMRI_1stInf_5dpi_rep1","NMRI_1stInf_5dpi_rep2","NMRI_1stInf_5dpi_rep3","NMRI_1stInf_7dpi_rep1","NMRI_1stInf_7dpi_rep2","NMRI_2ndInf_3dpi_rep2","NMRI_2ndInf_5dpi_rep1","NMRI_2ndInf_7dpi_rep1","NMRI_2ndInf_7dpi_rep2","NMRI_oocysts_rep1","NMRI_oocysts_rep2","NMRI_sporozoites_rep1","NMRI_sporozoites_rep2","Rag_1stInf_5dpi_rep1","Rag_1stInf_5dpi_rep2","Rag_2ndInf_5dpi_rep1"
"EfaB_PLUS_23210.g1940",21,4,38,166,147,2203,130,6032,22823,50988,7,411,3484,18,62,105,49,14,11,2,25
"EfaB_PLUS_23210.g1941",40,56,59,116,104,3495,233,9763,29680,49162,7,462,2546,18,7346,16179,3241,66,15,25,50
"EfaB_PLUS_23210.g1942",54,95,66,209,252,4478,334,16735,10727,21585,7,796,1492,15,20136,11353,1286,1253,22,22,45
"EfaB_PLUS_23210.g1943",95,140,152,311,368,7920,667,23110,17924,42105,25,1763,2625,12,30809,15592,134551,20789,28,45,116
"EfaB_PLUS_23210.g1944",1,2,0,0,4,128,12,266,264,749,0,21,66,0,21,11,4043,4251,0,1,1
"EfaB_PLUS_23210.g1945",3,8,11,12,10,359,20,933,560,1279,0,99,79,0,1191,3444,1840,333,3,3,9
"EfaB_PLUS_23210.g1946",20,24,28,42,57,891,58,1859,2597,5257,1,200,425,2,4987,7910,4928,613,4,6,16
"EfaB_PLUS_23210.g1947",1,2,5,18,10,73,4,60,2046,4045,0,14,408,2,11677,9030,101,1,1,0,2
"EfaB_PLUS_23210.g1948",21,19,32,118,107,1595,116,5077,3353,8016,9,319,436,1,3286,1438,6039,2184,8,8,21
"EfaB_PLUS_23272.g1949",0,0,0,3,0,21,0,101,124,172,0,14,16,1,313,477,199,18,0,0,0
"EfaB_PLUS_23272.g1950",12,7,32,71,80,1205,78,1707,4241,10345,3,265,696,6,1151,1130,20142,1697,8,0,14
"EfaB_PLUS_23272.g1951",1,1,0,5,2,86,27,544,433,658,1,67,26,0,4,31,1027,87,0,0,1
"EfaB_PLUS_23272.g1952",0,0,0,3,0,1,0,21,4701,4085,0,1,71,0,23,177,138,2,0,0,1
"EfaB_PLUS_23272.g1953",18,2,47,91,123,1785,83,2940,7652,19744,4,349,1086,7,11765,21166,12351,209,3,7,16
"EfaB_PLUS_23272.g1954",45,22,43,89,92,2257,121,2667,5951,14599,2,294,1258,4,21710,9925,5374,164,7,18,16
"EfaB_PLUS_23272.g1955",9,3,10,18,17,318,40,698,1265,2651,3,105,234,3,2073,1139,2838,325,1,1,2
"EfaB_PLUS_23272.g1956",98,165,94,269,226,7411,612,27392,5111,12336,14,1539,777,10,785,812,63668,14706,29,40,83
"EfaB_PLUS_23272.g1957",91,137,65,193,192,7056,950,36396,9381,19695,6,2005,1114,4,18065,21724,46992,15959,31,81,77
"EfaB_PLUS_23272.g1958",274,369,231,746,785,21613,1582,82903,65609,107739,19,3202,5506,25,15841,32914,7768,1117,97,90,187
"EfaB_PLUS_23272.g1959",134,75,220,461,613,9399,669,27110,29634,59670,18,1547,4900,32,7310,26940,20077,7096,47,33,158
"EfaB_PLUS_23272.g1960",1,0,0,4,3,94,10,487,2203,4704,0,43,116,0,4888,9415,16114,910,0,1,1
"EfaB_PLUS_2336.g248",33,57,33,135,163,2930,321,10656,10636,23888,3,732,2003,4,25109,17601,26802,4405,5,17,33
"EfaB_PLUS_2336.g249",9,5,9,45,37,763,63,1946,4644,9992,1,142,715,8,3562,1466,262,58,2,0,13
"EfaB_PLUS_2336.g250",10,5,7,44,41,760,58,1204,2238,5712,3,136,384,1,104,117,540,132,2,1,14
"EfaB_PLUS_2336.g251",42,44,76,147,167,2919,257,5891,6279,15353,8,601,1263,1,19451,15633,15118,2146,17,16,60
"EfaB_PLUS_2336.g252",12,11,12,49,32,796,100,3012,669,1874,2,298,120,1,1806,3650,1326,1753,6,13,12
"EfaB_PLUS_2336.g253",68,98,136,213,304,4878,438,16824,4290,11226,9,982,881,15,147,404,12266,2797,31,27,75
"EfaB_PLUS_2336.g254",48,57,76,146,191,3391,219,10529,11597,26314,1,675,1641,8,8845,6727,28786,4721,13,16,44
"EfaB_PLUS_2336.g255",7,7,11,8,12,382,134,1633,1297,2306,1,259,166,0,37,62,431,38,2,9,9
"EfaB_PLUS_2336.g256",49,46,68,143,151,2334,255,8796,4139,10587,8,595,703,2,176,143,6414,1417,17,22,69
"EfaB_PLUS_2336.g257",170,200,245,647,640,12035,1079,55122,25932,55840,16,2963,3439,25,2294,3346,40248,14867,87,81,213
"EfaB_PLUS_2336.g258",74,88,86,255,342,4516,526,24065,11452,24533,3,1125,1915,12,51302,29933,2185,1511,23,17,61
"EfaB_PLUS_2336.g259",26,47,42,71,105,2236,232,6541,5123,10884,3,451,939,3,17776,8036,26534,4825,4,16,37
"EfaB_PLUS_2336.g260",187,194,369,655,701,13311,876,25914,19126,54672,37,2175,3752,31,6138,2179,11263,6042,65,85,175
"EfaB_PLUS_2336.g261",21,32,25,77,103,1950,132,4898,11117,22858,6,381,1479,2,39696,21223,2397,1157,7,8,21
"EfaB_PLUS_2336.g262",12,12,19,53,67,1072,113,3555,2102,4818,2,258,416,1,4741,12999,10371,1925,7,5,17
"EfaB_PLUS_2336.g263",29,33,39,80,105,2545,263,4857,4595,11640,2,462,932,4,10708,4357,5790,853,4,17,40
"EfaB_PLUS_2336.g264",6,6,4,34,10,461,124,3510,26251,29944,2,318,943,0,950,1523,9056,10612,2,3,8
"EfaB_PLUS_2336.g265",3,1,5,93,38,738,291,5896,4094,8642,6,642,660,2,9735,7995,627,76,2,1,7
"EfaB_PLUS_2336.g266",19,31,24,95,87,1970,207,4658,1400,3718,1,392,228,0,86,67,12277,2193,5,9,28
"EfaB_PLUS_2336.g267",1,0,2,10,2,33,9,238,9263,9803,0,27,282,0,327,915,159,15,0,0,1
"EfaB_PLUS_2336.g268",63,161,27,238,219,10850,798,32936,20940,42936,7,1452,2403,1,15133,13259,31212,6672,17,80,68
"EfaB_PLUS_2336.g269",122,66,281,389,627,7295,557,25872,12151,28389,16,1280,2356,29,2293,7752,20848,4920,47,15,139
"EfaB_PLUS_2336.g270",50,69,93,120,125,4083,544,12311,9035,20735,7,1066,1723,12,35097,114385,40076,5938,25,38,78
"EfaB_PLUS_2387.g271",34,29,61,115,123,2916,219,9360,5579,14374,7,580,984,9,7434,33906,33507,3736,11,12,38
"EfaB_PLUS_2387.g272",23,9,54,114,137,1841,109,5339,3508,10137,5,340,829,13,496,4376,6116,636,12,3,24
"EfaB_PLUS_2387.g273",31,36,51,136,154,2692,285,4739,21774,42372,13,715,2854,6,47867,24009,10111,1289,13,11,30
"EfaB_PLUS_2387.g274",644,457,945,2841,2703,56689,4586,183863,211963,469596,118,10775,29779,215,6794,9024,34237,20317,224,204,648
"EfaB_PLUS_2387.g275",2,0,1,14,0,42,9,270,15408,26813,0,68,1354,4,3372,1295,58,7,0,3,3
"EfaB_PLUS_2387.g276",16,6,11,25,13,972,168,3437,2019,3781,3,283,228,0,10829,41691,1555,377,4,22,15
"EfaB_PLUS_2387.g277",35,14,31,55,79,1232,93,4036,5597,11405,0,263,816,3,5266,3469,2686,1230,3,6,19
"EfaB_PLUS_2387.g278",8,2,3,53,26,547,112,885,27536,78685,2,285,5168,9,1719,776,4102,1033,2,0,2
"EfaB_PLUS_2387.g279",278,167,496,975,1373,19121,1544,64690,64708,137481,38,3622,10323,86,5621,15585,36204,11151,93,54,280
"EfaB_PLUS_2387.g280",38,41,47,127,107,3067,219,7010,14858,31992,0,613,2327,20,16615,14055,19994,657,17,13,37
"EfaB_PLUS_2387.g281",54,82,86,198,280,4866,443,15010,9316,20859,18,1015,1431,3,7398,31639,28011,3115,13,40,63
"EfaB_PLUS_2387.g282",9,9,13,24,27,890,130,2288,11614,20353,0,261,902,0,101,92,17190,2628,3,5,14
"EfaB_PLUS_2387.g283",30,14,37,185,182,2890,193,7687,11093,25462,10,592,1464,6,42380,19529,3436,1161,8,1,20
"EfaB_PLUS_2387.g284",0,0,4,11,7,96,18,581,8647,15399,0,55,1298,0,8379,3745,460,233,0,0,0
"EfaB_PLUS_2387.g285",56,148,84,183,126,4566,719,14539,19752,25453,3,1396,898,3,3541,771,25866,6789,21,70,86
"EfaB_PLUS_2387.g286",8,2,6,80,25,719,289,3055,6643,11006,5,549,527,5,24,104,41521,2625,1,8,7
"EfaB_PLUS_2387.g287",7,11,17,61,67,908,153,3629,46828,76969,0,402,6988,14,294673,220972,304,18,5,16,6
"EfaB_PLUS_2387.g288",27,34,28,62,114,2130,147,7191,7256,15080,11,370,1085,8,4369,8382,3229,486,10,15,24
"EfaB_PLUS_2387.g289",51,100,73,230,254,7885,720,28079,25076,46728,10,1706,3018,9,67582,56170,39320,7899,30,52,74
"EfaB_PLUS_2387.g290",96,93,136,331,480,6277,518,20029,8742,22761,17,1284,1291,18,550,456,16181,4455,27,31,121
"EfaB_PLUS_2387.g291",28,53,41,93,98,2462,174,7588,3294,7776,7,502,644,3,8259,8386,10514,1204,10,25,47
"EfaB_PLUS_2387.g292",55,41,49,113,176,2430,255,10906,5253,8555,6,621,478,4,97,338,575,320,11,20,65
"EfaB_PLUS_2387.g293",22,12,34,97,79,1657,117,5477,7269,14490,5,370,1070,5,414333,1396593,12991,6565,9,7,17
"EfaB_PLUS_2387.g294",1,4,3,8,10,486,89,2069,1730,3292,2,149,165,0,1358,6588,2643,258,3,0,4
"EfaB_PLUS_2387.g295",37,69,30,118,148,3397,299,8489,2768,7223,4,623,504,2,4920,1171,5537,589,21,33,51
"EfaB_PLUS_2387.g296",72,120,95,183,290,5504,481,14335,9831,23590,6,1170,1453,5,4878,3549,17580,2545,23,34,82
"EfaB_PLUS_2387.g297",21,40,22,56,66,1976,192,3955,2933,7911,3,456,591,4,14001,6808,7642,3005,8,18,15
"EfaB_PLUS_2387.g298",47,51,118,209,284,3383,395,11451,9392,22237,11,951,1809,5,37681,84887,12495,3948,19,12,61
"EfaB_PLUS_2387.g299",15,5,24,80,73,1179,97,2396,3445,9067,4,237,655,2,2918,5465,612,555,3,3,17
"EfaB_PLUS_2387.g300",42,38,66,163,209,3085,226,11523,10517,20176,3,476,1622,10,22428,34263,7772,1916,22,9,57
"EfaB_PLUS_2387.g301",0,2,4,15,11,151,10,384,4595,8151,0,42,302,1,349668,1190034,4092,433,0,1,0
"EfaB_PLUS_2387.g302",0,0,0,19,0,28,2,55,23286,33104,0,1,1176,2,276,1754,1441,82,0,0,1
"EfaB_PLUS_2387.g303",14,9,12,49,53,852,40,2046,4459,7349,1,117,626,4,4749,13948,207,130,2,1,11
"EfaB_PLUS_2387.g304",15,16,16,39,66,872,71,3757,3743,7089,5,160,528,0,30547,22498,441,233,7,4,15
"EfaB_PLUS_2387.g305",95,128,162,396,407,6998,684,26321,11984,25881,22,1869,1599,5,7155,17479,56497,7089,32,69,125
"EfaB_PLUS_2387.g306",19,23,34,43,73,1316,167,5161,2688,6433,2,383,457,0,6866,5331,8054,756,3,6,27
"EfaB_PLUS_2387.g307",248,310,317,783,846,16738,1432,65871,23372,52199,28,3571,3868,35,21574,20560,98468,10178,71,113,228
"EfaB_PLUS_2387.g308",53,76,81,151,195,2867,296,12802,4273,9995,8,756,778,7,8427,11319,17289,3481,14,17,41
"EfaB_PLUS_24074.g1961",25,43,33,54,113,4872,239,8965,15914,35323,6,443,2458,10,1085,7328,8759,1228,12,37,40
"EfaB_PLUS_24074.g1962",387,677,391,1268,998,36945,3141,75445,36233,97099,37,6872,6387,38,86217,59180,89108,12709,116,334,390
"EfaB_PLUS_24074.g1963",30,37,66,78,123,1834,139,2857,3513,8449,7,427,762,6,1656,1776,8008,808,8,16,25
"EfaB_PLUS_24074.g1964",12,24,14,51,53,1271,77,2276,13057,27690,3,194,2197,1,26836,14545,4912,329,1,2,8
"EfaB_PLUS_24074.g1965",14,8,15,26,34,516,53,888,3013,5858,4,140,374,0,4434,259,2129,259,5,1,12
"EfaB_PLUS_24117.g1966",8,4,21,67,51,903,56,1407,4765,11361,8,153,587,10,900,718,9006,331,2,0,4
"EfaB_PLUS_24117.g1967",23,18,37,43,84,944,78,1216,878,2546,0,209,231,3,64,47,2819,308,9,3,17
"EfaB_PLUS_24117.g1968",4,4,9,32,24,429,44,568,764,1733,0,87,160,2,419,155,1894,237,1,2,3
"EfaB_PLUS_24117.g1969",122,142,178,442,443,10662,895,38620,15234,36296,9,1936,2738,30,341,750,448,71,31,66,170
"EfaB_PLUS_24117.g1970",34,42,65,158,147,2820,264,5535,6028,14544,4,610,1082,4,8357,1629,17098,2113,8,11,42
"EfaB_PLUS_24117.g1971",3,0,0,0,0,11,3,21,7485,13019,1,5,1394,2,85429,95703,273,14,0,0,1
"EfaB_PLUS_24117.g1972",8,8,16,43,63,550,69,1689,2679,7231,3,123,484,0,95,677,5233,1922,3,4,3
"EfaB_PLUS_24117.g1973",19,16,32,80,100,1557,80,4487,11510,14624,0,230,900,11,12618,11118,4242,1192,13,3,20
"EfaB_PLUS_24117.g1974",71,122,123,271,311,4886,422,13368,7761,18609,3,1072,1404,20,15161,13268,28277,4005,36,14,83
"EfaB_PLUS_24117.g1975",9,10,10,50,29,974,87,2534,11526,23663,0,218,1797,5,5531,12262,7043,1016,6,3,5
"EfaB_PLUS_24117.g1976",16,21,25,48,63,1276,78,4342,3652,7813,0,256,420,4,2075,1682,4500,1147,4,5,24
"EfaB_PLUS_24117.g1977",49,22,85,280,193,3401,172,5337,10418,27341,7,549,1837,9,251,221,625,90,28,10,53
"EfaB_PLUS_24117.g1978",46,67,69,108,169,2953,393,4454,1856,5051,4,800,412,2,347,311,4164,410,11,24,56
"EfaB_PLUS_24117.g1979",0,6,3,9,5,379,52,866,1099,2309,1,121,195,1,8017,942,5779,1360,0,3,6
"EfaB_PLUS_24117.g1980",106,56,131,655,647,10026,808,15933,45368,128357,42,2249,5909,52,9148,4910,1795,406,16,5,88
"EfaB_PLUS_24117.g1981",309,143,530,1085,1453,20484,1403,54062,48634,109404,49,3444,9064,54,1072,9197,29505,6805,78,46,302
"EfaB_PLUS_24117.g1982",4,2,12,12,25,477,34,901,2848,5542,2,89,311,3,1425,1900,7334,531,1,1,7
"EfaB_PLUS_24117.g1983",236,139,493,804,1096,16994,1004,34089,41190,97125,26,2621,8227,42,534,1049,34261,8222,91,46,241
"EfaB_PLUS_24117.g1984",13,45,42,61,84,1359,143,3981,1218,3156,2,297,233,2,3292,19999,9815,1067,10,20,38
"EfaB_PLUS_24117.g1985",61,36,79,277,350,4659,325,10018,20503,43264,14,827,2284,16,2403,13050,5399,922,20,17,49
"EfaB_PLUS_24117.g1986",146,141,154,487,614,10448,1069,32702,61431,119729,17,2582,8007,17,206742,103001,96948,20062,35,77,118
"EfaB_PLUS_24117.g1987",13,27,40,83,133,1760,178,3470,3412,8914,4,387,627,1,3781,1412,4077,895,8,5,34
"EfaB_PLUS_24117.g1988",74,25,125,286,386,4854,327,13265,13706,34806,21,903,1858,20,1515,3416,22085,4116,8,5,51
"EfaB_PLUS_24117.g1989",54,36,66,206,124,4023,476,10693,20083,50521,11,991,3593,22,46313,32089,58071,7021,8,15,37
"EfaB_PLUS_24117.g1990",1,2,5,27,23,876,156,5347,1784,3124,3,412,125,0,51,114,197,139,1,0,3
"EfaB_PLUS_24117.g1991",0,2,5,48,21,549,272,2803,14660,9468,1,595,240,2,6,3,514,219,3,7,8
"EfaB_PLUS_24117.g1992",4,11,5,38,18,516,58,2243,1099,2549,0,113,182,0,1174,2931,1788,345,0,2,5
"EfaB_PLUS_24117.g1993",3,0,2,41,7,295,87,1661,599,1517,1,197,94,1,3524,3254,9345,3950,2,3,1
"EfaB_PLUS_24117.g1994",9,6,15,22,44,760,62,1813,1769,4220,1,153,339,2,4566,1461,1771,1076,3,4,9
"EfaB_PLUS_24117.g1995",57,31,58,122,193,2701,278,6781,3808,9234,4,615,642,4,2713,4931,18047,1831,15,18,40
"EfaB_PLUS_24117.g1996",0,1,5,15,9,247,20,624,4052,7780,0,80,430,2,539,555,8010,4580,0,0,0
"EfaB_PLUS_24117.g1997",1,1,0,13,0,37,0,59,31418,51419,0,10,3220,10,136,137,83,0,1,0,0
"EfaB_PLUS_24117.g1998",77,61,102,224,327,3933,296,8484,6805,19820,9,847,1404,12,7662,4930,33803,6354,17,14,67
"EfaB_PLUS_24117.g1999",1,0,0,0,0,5,0,34,216,279,0,3,38,0,5787,14073,482,15,0,0,2
"EfaB_PLUS_24117.g2000",11,10,22,30,48,615,41,1341,601,1711,3,137,131,0,34,54,320,82,1,2,9
"EfaB_PLUS_24117.g2001",1,0,0,0,2,19,0,41,4182,5688,0,10,266,2,18,29,179,22,0,0,0
"EfaB_PLUS_24117.g2002",14,14,19,65,84,1033,60,1549,6300,13009,3,176,1118,1,5043,9828,7556,956,6,2,11
"EfaB_PLUS_24117.g2003",7,13,20,26,43,706,76,975,1404,3116,2,157,311,1,888,6791,4330,276,6,6,15
"EfaB_PLUS_24117.g2004",15,19,27,64,27,1489,73,2943,8022,17321,0,207,985,4,4241,5437,162547,20261,0,1,1
"EfaB_PLUS_24117.g2005",81,45,114,341,397,5424,410,15029,10193,25666,16,910,1701,14,1502,8851,47788,4726,11,15,84
"EfaB_PLUS_24117.g2006",17,27,11,28,18,1501,97,1644,14674,27272,4,209,1773,3,17034,9055,12069,437,4,18,18
"EfaB_PLUS_24470.g2007",6,13,23,97,61,1702,70,2846,6368,15486,3,265,1017,7,6586,21356,10049,1073,2,3,10
"EfaB_PLUS_24470.g2008",16,7,12,92,76,1326,107,3500,28732,53580,4,364,3508,6,6430,2803,9262,3862,5,0,14
"EfaB_PLUS_24501.g2009",22,39,48,64,120,2059,139,5214,3308,8713,2,372,549,2,2190,950,4147,641,7,13,26
"EfaB_PLUS_24701.g2010",6,5,20,102,46,1025,57,2374,13004,30289,6,249,1854,10,338,512,123,66,2,1,3
"EfaB_PLUS_24701.g2011",12,16,18,45,36,655,80,3667,986,2080,0,169,124,0,725,274,1966,622,5,10,8
"EfaB_PLUS_24701.g2012",12,2,6,50,39,772,96,2435,424,1303,11,426,75,0,9395,28602,102,13,0,0,4
"EfaB_PLUS_24701.g2013",6,5,11,31,51,982,55,2452,5241,12677,0,262,803,6,5896,5989,18395,1105,4,11,8
"EfaB_PLUS_24701.g2014",118,294,132,306,418,16480,1862,62399,3018,8517,19,3528,413,7,203,761,27360,18819,74,213,166
"EfaB_PLUS_24701.g2015",63,17,139,322,361,4232,287,10152,13323,31038,15,739,2633,33,85322,107998,197,193,22,6,42
"EfaB_PLUS_24701.g2016",12,10,36,73,87,1165,83,3412,4077,9827,6,298,700,5,6463,8340,23119,4077,15,4,21
"EfaB_PLUS_24701.g2017",11,8,26,84,18,530,90,1191,178137,411752,2,219,23338,50,4765,1237,366,30,4,11,13
"EfaB_PLUS_24701.g2018",20,37,18,77,74,2601,158,5756,2147,5689,6,359,397,1,8585,17304,6357,341,13,14,20
"EfaB_PLUS_24701.g2019",36,16,45,196,187,2380,196,2363,7962,23073,9,557,1575,11,476,150,16860,2860,9,3,39
"EfaB_PLUS_24701.g2020",23,17,52,80,121,1798,184,6484,1595,4304,2,423,330,8,271,531,3118,924,4,5,28
"EfaB_PLUS_24701.g2021",417,259,660,1467,1795,30560,2317,101170,88455,196053,53,5084,14509,121,9573,19863,19407,6508,159,94,387
"EfaB_PLUS_24701.g2022",24,23,36,71,96,1513,92,5816,2084,4474,6,382,433,2,5098,18088,7786,2241,7,3,26
"EfaB_PLUS_24701.g2023",10,2,5,41,26,1119,115,2922,3135,5260,2,398,478,2,59713,44034,120,4,0,2,0
"EfaB_PLUS_24701.g2024",0,1,3,17,0,120,8,306,20211,28300,0,16,1846,2,69954,139245,32359,11401,0,0,0
"EfaB_PLUS_24768.g2025",0,0,0,1,3,28,5,109,556,771,0,8,38,0,51,370,288,53,0,0,0
"EfaB_PLUS_24768.g2026",3,0,0,5,0,68,8,282,608,1193,0,8,59,0,15,24,1686,274,0,0,2
"EfaB_PLUS_2494.g309",26,19,34,189,115,1864,235,5666,13187,24648,13,578,1644,7,24292,12936,16603,3853,9,17,21
"EfaB_PLUS_25019.g2027",19,28,28,92,86,2007,194,3676,3205,8033,2,389,581,7,944,754,30419,4250,7,11,25
"EfaB_PLUS_25019.g2028",12,4,35,44,40,822,66,792,2711,6500,4,162,688,3,880,2589,7748,1157,5,5,8
"EfaB_PLUS_25019.g2029",0,1,2,8,8,114,7,369,417,1154,0,35,92,0,149,611,460,15,0,0,0
"EfaB_PLUS_25019.g2030",47,81,48,155,116,4185,487,18188,4238,11029,6,1064,757,4,1461,934,40065,24446,12,43,52
"EfaB_PLUS_25019.g2031",195,251,319,779,1082,16569,1437,28676,36103,89755,22,3178,5712,61,33119,17440,74534,4329,62,94,252
"EfaB_PLUS_25019.g2032",25,49,15,36,32,1987,174,7149,17677,24981,0,341,2097,2,19024,68229,181,104,7,16,17
"EfaB_PLUS_25052.g2033",95,116,133,369,500,7170,613,16888,11803,28451,18,1610,1431,7,3725,3961,56660,5370,38,46,101
"EfaB_PLUS_25052.g2034",35,12,68,224,247,2566,221,6611,17277,35496,8,727,2009,8,30902,34592,14990,988,13,4,32
"EfaB_PLUS_25052.g2035",27,11,42,82,93,1394,155,2124,4313,10856,0,337,894,2,15348,6961,7925,1073,4,3,29
"EfaB_PLUS_25052.g2036",8,1,5,40,24,477,22,857,4466,9868,0,95,537,3,3179,965,457,34,2,0,2
"EfaB_PLUS_25052.g2037",31,67,41,126,104,4664,536,19335,2185,7222,1,1229,400,8,128,520,58235,14742,13,58,57
"EfaB_PLUS_25052.g2038",86,91,119,156,260,3442,357,5527,2585,6838,5,849,595,8,44,12,11518,2873,27,32,83
"EfaB_PLUS_25052.g2039",8,3,21,42,51,939,94,1933,3779,8697,1,207,592,1,22798,9332,5578,683,4,6,15
"EfaB_PLUS_25052.g2040",17,24,34,96,157,3278,246,8383,6008,13074,2,345,933,5,721,678,4923,1242,7,4,24
"EfaB_PLUS_25052.g2041",14,16,36,44,49,1294,97,3603,1206,3207,2,262,219,0,864,2230,2543,383,11,22,18
"EfaB_PLUS_25052.g2042",26,8,46,112,121,1755,160,3146,11924,25579,8,410,2066,13,12047,25531,2459,413,7,6,23
"EfaB_PLUS_25052.g2043",7,4,9,50,44,639,38,904,3011,7413,3,119,516,1,11195,17828,278,12,3,4,4
"EfaB_PLUS_25052.g2044",49,52,87,233,121,3672,201,12053,30525,52289,3,551,4630,19,22574,12843,18121,2505,23,8,31
"EfaB_PLUS_25052.g2045",42,29,53,103,122,2370,167,5040,5772,14144,2,492,1003,7,2128,2621,13145,1841,11,9,28
"EfaB_PLUS_25052.g2046",2,0,3,8,1,49,8,206,9386,11969,0,11,422,2,14,50,286,13,1,0,1
"EfaB_PLUS_25052.g2047",106,150,179,353,445,8260,828,27880,13850,34846,18,1946,2984,14,1787,2306,70513,8712,49,43,126
"EfaB_PLUS_25177.g2048",3,0,3,13,26,306,12,384,3751,7435,0,60,663,1,3804,3091,813,291,7,1,1
"EfaB_PLUS_25177.g2049",7,1,3,21,23,499,29,879,2847,5927,0,138,449,1,181,231,4922,73,0,0,7
"EfaB_PLUS_25177.g2050",24,12,30,23,82,1053,111,2273,1678,4337,0,197,357,0,1096,1018,5048,299,6,10,9
"EfaB_PLUS_25177.g2051",54,30,62,220,235,4037,317,8462,15730,40706,3,666,2482,15,775,371,19818,3496,25,12,42
"EfaB_PLUS_25177.g2052",33,13,25,145,110,1643,183,3980,57176,131756,11,419,6889,19,2829,1334,9954,4980,8,0,7
"EfaB_PLUS_25177.g2053",27,13,49,149,158,2710,187,6263,15926,38146,18,638,2463,5,31390,15103,43361,6757,7,6,27
"EfaB_PLUS_25177.g2054",10,27,39,51,69,1165,122,4022,2488,5713,2,290,472,3,8317,22156,4603,1969,6,4,20
"EfaB_PLUS_25177.g2055",95,60,85,296,251,6623,501,19774,7781,18276,6,1246,960,7,20,6,10525,8730,34,45,93
"EfaB_PLUS_25177.g2056",51,85,113,191,210,3734,397,12305,7871,18453,12,992,1348,9,2579,1013,19777,7047,30,27,68
"EfaB_PLUS_25177.g2057",10,8,5,21,29,716,54,1080,2161,5280,1,139,321,2,2383,4959,4407,698,2,4,10
"EfaB_PLUS_25177.g2058",32,40,75,82,132,2371,168,6648,5712,12605,5,521,974,6,596,1013,12276,2519,3,21,26
"EfaB_PLUS_25177.g2059",0,0,0,0,0,9,0,1,26,51,0,0,4,0,129,166,52,4,0,0,0
"EfaB_PLUS_25177.g2060",12,17,35,55,72,1345,94,3572,2225,5905,1,285,431,10,76,33,7817,1712,3,5,12
"EfaB_PLUS_25177.g2061",0,0,1,3,4,19,8,16,12231,17449,1,8,618,2,94,85,89,3,0,0,0
"EfaB_PLUS_25177.g2062",117,207,118,269,327,11707,615,25549,20206,49199,11,1428,4054,27,14803,10296,25581,933,46,87,133
"EfaB_PLUS_25177.g2063",64,126,121,172,214,4396,496,15137,2697,6576,14,1029,589,2,917,4313,39119,5823,22,34,89
"EfaB_PLUS_25177.g2064",81,140,145,229,285,7492,791,20934,4054,10881,15,1632,957,12,5265,30876,40001,6983,35,66,92
"EfaB_PLUS_25177.g2065",7,0,12,11,7,238,49,290,3727,6247,2,73,806,2,37992,15946,2578,1321,4,8,7
"EfaB_PLUS_25177.g2066",269,193,369,812,1053,15331,1165,61610,40881,84683,26,2707,6609,35,4984,5508,58831,34491,96,58,242
"EfaB_PLUS_25177.g2067",35,33,27,89,92,1645,167,4976,7746,15670,2,403,1425,2,63210,18707,11765,1967,3,9,15
"EfaB_PLUS_25177.g2068",2,6,6,14,10,410,136,1020,242,821,0,176,72,0,212,667,17671,3292,0,6,4
"EfaB_PLUS_25177.g2069",23,17,47,69,90,1282,102,2424,1888,5093,0,243,452,2,117,43,6185,700,8,2,13
"EfaB_PLUS_25190.g2070",16,13,27,81,29,1163,110,2398,7348,16191,0,221,1263,2,33564,19150,6301,186,10,3,10
"EfaB_PLUS_25190.g2071",0,0,0,2,0,8,7,22,2326,3080,0,5,269,0,17343,49770,6538,982,0,0,0
"EfaB_PLUS_25190.g2072",58,40,52,201,213,3472,313,10748,12221,22849,4,796,1173,10,3351,6130,22470,6317,8,16,40
"EfaB_PLUS_25190.g2073",23,23,70,86,101,1666,115,5023,1546,4295,0,344,422,0,101,99,10049,708,6,15,22
"EfaB_PLUS_25190.g2074",1,1,6,2,11,173,25,243,1478,2723,0,37,221,0,6649,18430,380,32,0,0,5
"EfaB_PLUS_25190.g2075",48,39,55,103,152,3368,284,7214,6634,15503,4,770,1031,2,7392,3314,41314,2035,9,20,48
"EfaB_PLUS_25190.g2076",21,15,21,76,56,1411,114,2796,3706,8355,5,240,598,4,13574,1480,3712,602,8,4,17
"EfaB_PLUS_25190.g2077",17,12,19,84,111,1710,133,4395,3305,8594,1,350,527,4,2745,840,3039,1760,2,5,13
"EfaB_PLUS_25190.g2078",10,9,7,35,16,1004,113,2128,1506,4767,0,152,295,1,2,3,1750,227,1,8,6
"EfaB_PLUS_2526.g310",1,3,1,2,12,35,12,377,158,285,0,31,21,0,236,271,585,152,2,1,2
"EfaB_PLUS_2526.g311",0,0,3,14,0,34,2,107,23274,18933,0,6,399,2,48,170,368,5,0,0,2
"EfaB_PLUS_2526.g312",8,4,16,127,19,288,23,1039,210184,329448,2,66,25398,54,121175,283485,703,63,3,5,5
