go,gene
GO:0003824,EfaB_PLUS_58361.g2869
GO:0008152,EfaB_PLUS_58361.g2869
GO:0005515,EfaB_PLUS_58361.g2870
GO:0008270,EfaB_PLUS_58361.g2870
GO:0005515,EfaB_PLUS_58361.g2870
GO:0008270,EfaB_PLUS_58361.g2873
GO:0003676,EfaB_PLUS_58361.g2873
GO:0055085,EfaB_PLUS_58361.g2874
GO:0016192,EfaB_PLUS_58361.g2877
GO:0006904,EfaB_PLUS_58361.g2877
GO:0015031,EfaB_PLUS_6035.g571
GO:0007264,EfaB_PLUS_6035.g571
GO:0005525,EfaB_PLUS_6035.g571
GO:0005525,EfaB_PLUS_6035.g571
GO:0007264,EfaB_PLUS_6035.g571
GO:0016020,EfaB_PLUS_6035.g571
GO:0005525,EfaB_PLUS_6035.g571
GO:0003924,EfaB_PLUS_6035.g571
GO:0007165,EfaB_PLUS_6035.g571
GO:0006184,EfaB_PLUS_6035.g571
GO:0005622,EfaB_PLUS_6035.g571
GO:0005525,EfaB_PLUS_6035.g571
GO:0007264,EfaB_PLUS_6035.g571
GO:0005525,EfaB_PLUS_6035.g571
GO:0006913,EfaB_PLUS_6035.g571
GO:0006886,EfaB_PLUS_6035.g571
GO:0005525,EfaB_PLUS_6035.g571
GO:0007165,EfaB_PLUS_6035.g571
GO:0003924,EfaB_PLUS_6035.g571
GO:0006184,EfaB_PLUS_6035.g571
GO:0016020,EfaB_PLUS_6035.g572
GO:0016780,EfaB_PLUS_6035.g572
GO:0008654,EfaB_PLUS_6035.g572
GO:0003824,EfaB_PLUS_6035.g573
GO:0030170,EfaB_PLUS_6035.g573
GO:0008152,EfaB_PLUS_6035.g573
GO:0030170,EfaB_PLUS_6035.g573
GO:0003824,EfaB_PLUS_6035.g573
GO:0005524,EfaB_PLUS_6035.g574
GO:0005737,EfaB_PLUS_6035.g574
GO:0004812,EfaB_PLUS_6035.g574
GO:0000166,EfaB_PLUS_6035.g574
GO:0006418,EfaB_PLUS_6035.g574
GO:0000166,EfaB_PLUS_6035.g574
GO:0005524,EfaB_PLUS_6035.g574
GO:0005737,EfaB_PLUS_6035.g574
GO:0006418,EfaB_PLUS_6035.g574
GO:0004812,EfaB_PLUS_6035.g574
GO:0005524,EfaB_PLUS_6035.g574
GO:0004812,EfaB_PLUS_6035.g574
GO:0006418,EfaB_PLUS_6035.g574
GO:0000166,EfaB_PLUS_6035.g574
GO:0005737,EfaB_PLUS_6035.g574
GO:0006412,EfaB_PLUS_6035.g578
GO:0005622,EfaB_PLUS_6035.g578
GO:0003735,EfaB_PLUS_6035.g578
GO:0005840,EfaB_PLUS_6035.g578
GO:0003676,EfaB_PLUS_6035.g578
GO:0016020,EfaB_PLUS_6035.g579
GO:0008270,EfaB_PLUS_6035.g579
GO:0006508,EfaB_PLUS_6035.g579
GO:0004222,EfaB_PLUS_6035.g579
GO:0007155,EfaB_PLUS_6035.g579
GO:0016779,EfaB_PLUS_6035.g580
GO:0009058,EfaB_PLUS_6035.g580
GO:0003824,EfaB_PLUS_6035.g580
GO:0009058,EfaB_PLUS_6035.g580
GO:0005622,EfaB_PLUS_6035.g583
GO:0008097,EfaB_PLUS_6035.g583
GO:0006412,EfaB_PLUS_6035.g583
GO:0003735,EfaB_PLUS_6035.g583
GO:0005840,EfaB_PLUS_6035.g583
GO:0006412,EfaB_PLUS_6035.g583
GO:0003735,EfaB_PLUS_6035.g583
GO:0005622,EfaB_PLUS_6035.g583
GO:0005840,EfaB_PLUS_6035.g583
GO:0016021,EfaB_PLUS_6097.g585
GO:0005524,EfaB_PLUS_6253.g590
GO:0004386,EfaB_PLUS_6253.g590
GO:0003676,EfaB_PLUS_6253.g590
GO:0003676,EfaB_PLUS_6253.g590
GO:0008026,EfaB_PLUS_6253.g590
GO:0005524,EfaB_PLUS_6253.g590
GO:0005524,EfaB_PLUS_6253.g590
GO:0003676,EfaB_PLUS_6253.g590
GO:0008026,EfaB_PLUS_6253.g590
GO:0016575,EfaB_PLUS_6253.g591
GO:0004407,EfaB_PLUS_6253.g591
GO:0016881,EfaB_PLUS_6253.g592
GO:0006396,EfaB_PLUS_6710.g596
GO:0003723,EfaB_PLUS_6710.g596
GO:0008173,EfaB_PLUS_6710.g596
GO:0003824,EfaB_PLUS_6743.g598
GO:0050662,EfaB_PLUS_6743.g598
GO:0044237,EfaB_PLUS_6743.g598
GO:0008446,EfaB_PLUS_6743.g598
GO:0019673,EfaB_PLUS_6743.g598
GO:0005622,EfaB_PLUS_6743.g598
GO:0000166,EfaB_PLUS_6743.g598
GO:0008152,EfaB_PLUS_6743.g602
GO:0003824,EfaB_PLUS_6743.g602
GO:0030170,EfaB_PLUS_6743.g602
GO:0006468,EfaB_PLUS_6743.g603
GO:0005524,EfaB_PLUS_6743.g603
GO:0004672,EfaB_PLUS_6743.g603
GO:0005524,EfaB_PLUS_6743.g603
GO:0004672,EfaB_PLUS_6743.g603
GO:0006468,EfaB_PLUS_6743.g603
GO:0016772,EfaB_PLUS_6743.g603
GO:0005524,EfaB_PLUS_6743.g603
GO:0006468,EfaB_PLUS_6743.g603
GO:0004674,EfaB_PLUS_6743.g603
GO:0016491,EfaB_PLUS_6743.g604
GO:0008152,EfaB_PLUS_6743.g604
GO:0000166,EfaB_PLUS_6743.g604
GO:0008152,EfaB_PLUS_6743.g606
GO:0015934,EfaB_PLUS_6743.g608
GO:0003735,EfaB_PLUS_6743.g608
GO:0006412,EfaB_PLUS_6743.g608
GO:0005622,EfaB_PLUS_6743.g609
GO:0005525,EfaB_PLUS_6743.g609
GO:0007264,EfaB_PLUS_6743.g609
GO:0005525,EfaB_PLUS_6743.g609
GO:0005622,EfaB_PLUS_6743.g609
GO:0006886,EfaB_PLUS_6743.g609
GO:0005525,EfaB_PLUS_6743.g609
GO:0003887,EfaB_PLUS_6743.g610
GO:0006260,EfaB_PLUS_6743.g610
GO:0003677,EfaB_PLUS_6743.g610
GO:0008152,EfaB_PLUS_6743.g611
GO:0016624,EfaB_PLUS_6743.g611
GO:0043231,EfaB_PLUS_6743.g611
GO:0055114,EfaB_PLUS_6743.g611
GO:0004739,EfaB_PLUS_6743.g611
GO:0006096,EfaB_PLUS_6743.g611
GO:0006470,EfaB_PLUS_6743.g613
GO:0008138,EfaB_PLUS_6743.g613
GO:0016311,EfaB_PLUS_6743.g613
GO:0016791,EfaB_PLUS_6743.g613
GO:0004725,EfaB_PLUS_6743.g613
GO:0016311,EfaB_PLUS_6743.g613
GO:0016791,EfaB_PLUS_6743.g613
GO:0005515,EfaB_PLUS_6743.g615
GO:0006886,EfaB_PLUS_6743.g615
GO:0005515,EfaB_PLUS_6743.g615
GO:0030126,EfaB_PLUS_6743.g615
GO:0016192,EfaB_PLUS_6743.g615
GO:0005198,EfaB_PLUS_6743.g615
GO:0006886,EfaB_PLUS_6743.g615
GO:0016192,EfaB_PLUS_6743.g615
GO:0030117,EfaB_PLUS_6743.g615
GO:0005198,EfaB_PLUS_6743.g615
GO:0016568,EfaB_PLUS_6743.g616
GO:0004402,EfaB_PLUS_6743.g616
GO:0005634,EfaB_PLUS_6743.g617
GO:0005524,EfaB_PLUS_6743.g617
GO:0004386,EfaB_PLUS_6743.g617
GO:0003676,EfaB_PLUS_6743.g617
GO:0005524,EfaB_PLUS_6743.g617
GO:0003677,EfaB_PLUS_6743.g617
GO:0005524,EfaB_PLUS_6743.g620
GO:0019205,EfaB_PLUS_6743.g620
GO:0006139,EfaB_PLUS_6743.g620
GO:0004427,EfaB_PLUS_6743.g621
GO:0016020,EfaB_PLUS_6743.g621
GO:0009678,EfaB_PLUS_6743.g621
GO:0015992,EfaB_PLUS_6743.g621
GO:0008104,EfaB_PLUS_6743.g622
GO:0005509,EfaB_PLUS_6743.g624
GO:0004719,EfaB_PLUS_6743.g625
GO:0006464,EfaB_PLUS_6743.g625
GO:0055085,EfaB_PLUS_6743.g627
GO:0006810,EfaB_PLUS_6743.g627
GO:0016020,EfaB_PLUS_6743.g627
GO:0005215,EfaB_PLUS_6743.g627
GO:0000062,EfaB_PLUS_6743.g628
GO:0005524,EfaB_PLUS_6743.g629
GO:0007031,EfaB_PLUS_6743.g629
GO:0005777,EfaB_PLUS_6743.g629
GO:0005524,EfaB_PLUS_6743.g629
GO:0017111,EfaB_PLUS_6743.g629
GO:0000166,EfaB_PLUS_6743.g629
GO:0005525,EfaB_PLUS_6743.g634
GO:0007264,EfaB_PLUS_6743.g634
GO:0006184,EfaB_PLUS_6743.g634
GO:0016020,EfaB_PLUS_6743.g634
GO:0005525,EfaB_PLUS_6743.g634
GO:0007165,EfaB_PLUS_6743.g634
GO:0003924,EfaB_PLUS_6743.g634
GO:0005525,EfaB_PLUS_6743.g634
GO:0015031,EfaB_PLUS_6743.g634
GO:0007264,EfaB_PLUS_6743.g634
GO:0042578,EfaB_PLUS_6743.g635
GO:0008152,EfaB_PLUS_6743.g636
GO:0003824,EfaB_PLUS_6743.g636
GO:0030170,EfaB_PLUS_6743.g636
GO:0006457,EfaB_PLUS_6743.g638
GO:0003755,EfaB_PLUS_6743.g638
GO:0020037,EfaB_PLUS_6897.g639
GO:0009055,EfaB_PLUS_6897.g639
GO:0020037,EfaB_PLUS_6897.g639
GO:0009055,EfaB_PLUS_6897.g639
GO:0005506,EfaB_PLUS_6897.g639
GO:0005506,EfaB_PLUS_6897.g639
GO:0009055,EfaB_PLUS_6897.g639
GO:0020037,EfaB_PLUS_6897.g639
GO:0003723,EfaB_PLUS_6897.g640
GO:0006396,EfaB_PLUS_6897.g640
GO:0009982,EfaB_PLUS_6897.g640
GO:0009451,EfaB_PLUS_6897.g640
GO:0003723,EfaB_PLUS_6897.g640
GO:0001522,EfaB_PLUS_6897.g640
GO:0045454,EfaB_PLUS_6897.g641
GO:0016972,EfaB_PLUS_6897.g641
GO:0055114,EfaB_PLUS_6897.g641
GO:0055114,EfaB_PLUS_6897.g641
GO:0016972,EfaB_PLUS_6897.g641
GO:0003824,EfaB_PLUS_6929.g644
GO:0005509,EfaB_PLUS_6929.g645
GO:0006468,EfaB_PLUS_6929.g645
GO:0005524,EfaB_PLUS_6929.g645
GO:0004672,EfaB_PLUS_6929.g645
GO:0006468,EfaB_PLUS_6929.g645
GO:0004674,EfaB_PLUS_6929.g645
GO:0016772,EfaB_PLUS_6929.g645
GO:0005524,EfaB_PLUS_6929.g645
GO:0005524,EfaB_PLUS_6929.g645
GO:0004672,EfaB_PLUS_6929.g645
GO:0006468,EfaB_PLUS_6929.g645
GO:0051536,EfaB_PLUS_7048.g648
GO:0003824,EfaB_PLUS_7048.g648
GO:0005737,EfaB_PLUS_7048.g648
GO:0008173,EfaB_PLUS_7048.g648
GO:0006364,EfaB_PLUS_7048.g648
GO:0003824,EfaB_PLUS_7048.g648
GO:0006464,EfaB_PLUS_7048.g649
GO:0005622,EfaB_PLUS_7048.g649
GO:0016881,EfaB_PLUS_7048.g649
GO:0005515,EfaB_PLUS_7048.g649
GO:0006355,EfaB_PLUS_7048.g650
GO:0003700,EfaB_PLUS_7048.g650
GO:0006508,EfaB_PLUS_7048.g651
GO:0004252,EfaB_PLUS_7048.g651
GO:0031072,EfaB_PLUS_7048.g653
GO:0006457,EfaB_PLUS_7048.g653
GO:0051082,EfaB_PLUS_7048.g653
GO:0031072,EfaB_PLUS_7048.g653
GO:0003824,EfaB_PLUS_7048.g654
GO:0033177,EfaB_PLUS_7048.g655
GO:0015078,EfaB_PLUS_7048.g655
GO:0015991,EfaB_PLUS_7048.g655
GO:0000220,EfaB_PLUS_7048.g655
GO:0005515,EfaB_PLUS_7048.g659
GO:0004190,EfaB_PLUS_7048.g659
GO:0006508,EfaB_PLUS_7048.g659
GO:0006396,EfaB_PLUS_7048.g660
GO:0005622,EfaB_PLUS_7048.g660
GO:0070403,EfaB_PLUS_7048.g661
GO:0006476,EfaB_PLUS_7048.g661
GO:0008270,EfaB_PLUS_7048.g661
GO:0005975,EfaB_PLUS_7048.g664
GO:0004553,EfaB_PLUS_7048.g664
GO:0005525,EfaB_PLUS_7048.g665
GO:0015031,EfaB_PLUS_7048.g665
GO:0007264,EfaB_PLUS_7048.g665
GO:0005525,EfaB_PLUS_7048.g665
GO:0007264,EfaB_PLUS_7048.g665
GO:0003676,EfaB_PLUS_7048.g667
GO:0008270,EfaB_PLUS_7048.g667
GO:0005515,EfaB_PLUS_7048.g669
GO:0005515,EfaB_PLUS_7048.g671
GO:0005515,EfaB_PLUS_7048.g673
GO:0003924,EfaB_PLUS_7048.g675
GO:0005525,EfaB_PLUS_7048.g675
GO:0005525,EfaB_PLUS_7048.g675
GO:0003677,EfaB_PLUS_7048.g678
GO:0000786,EfaB_PLUS_7048.g678
GO:0006334,EfaB_PLUS_7048.g678
GO:0005634,EfaB_PLUS_7048.g678
GO:0003677,EfaB_PLUS_7048.g678
GO:0007165,EfaB_PLUS_7048.g679
GO:0005102,EfaB_PLUS_7048.g679
GO:0007155,EfaB_PLUS_7048.g679
GO:0006228,EfaB_PLUS_7048.g681
GO:0005524,EfaB_PLUS_7048.g681
GO:0006165,EfaB_PLUS_7048.g681
GO:0006183,EfaB_PLUS_7048.g681
GO:0006241,EfaB_PLUS_7048.g681
GO:0004550,EfaB_PLUS_7048.g681
GO:0003676,EfaB_PLUS_7048.g682
GO:0000166,EfaB_PLUS_7048.g682
GO:0016772,EfaB_PLUS_7048.g683
GO:0006468,EfaB_PLUS_7048.g683
GO:0004674,EfaB_PLUS_7048.g683
GO:0006468,EfaB_PLUS_7048.g683
GO:0004672,EfaB_PLUS_7048.g683
GO:0006468,EfaB_PLUS_7048.g683
GO:0005524,EfaB_PLUS_7048.g683
GO:0004672,EfaB_PLUS_7048.g683
GO:0005515,EfaB_PLUS_7048.g683
GO:0005524,EfaB_PLUS_7048.g683
GO:0004672,EfaB_PLUS_7048.g683
GO:0006468,EfaB_PLUS_7048.g683
GO:0003676,EfaB_PLUS_7048.g686
GO:0008270,EfaB_PLUS_7048.g686
GO:0005622,EfaB_PLUS_7048.g687
GO:0003735,EfaB_PLUS_7048.g687
GO:0005840,EfaB_PLUS_7048.g687
GO:0006414,EfaB_PLUS_7048.g687
GO:0042254,EfaB_PLUS_7048.g687
GO:0005622,EfaB_PLUS_7048.g687
GO:0016772,EfaB_PLUS_7048.g689
GO:0006468,EfaB_PLUS_7048.g689
GO:0005524,EfaB_PLUS_7048.g689
GO:0004672,EfaB_PLUS_7048.g689
GO:0005488,EfaB_PLUS_7048.g689
GO:0008270,EfaB_PLUS_7048.g692
GO:0031072,EfaB_PLUS_7048.g693
GO:0006457,EfaB_PLUS_7048.g693
GO:0051082,EfaB_PLUS_7048.g693
GO:0031072,EfaB_PLUS_7048.g693
GO:0005525,EfaB_PLUS_7048.g695
GO:0005488,EfaB_PLUS_7048.g696
GO:0005515,EfaB_PLUS_7048.g697
GO:0005488,EfaB_PLUS_7048.g698
GO:0005515,EfaB_PLUS_7048.g700
GO:0006886,EfaB_PLUS_7048.g700
GO:0016192,EfaB_PLUS_7048.g700
GO:0030117,EfaB_PLUS_7048.g700
GO:0005198,EfaB_PLUS_7048.g700
GO:0005622,EfaB_PLUS_7048.g702
GO:0003779,EfaB_PLUS_7048.g702
GO:0016491,EfaB_PLUS_7048.g703
GO:0008152,EfaB_PLUS_7048.g703
GO:0000166,EfaB_PLUS_7048.g703
GO:0016787,EfaB_PLUS_7048.g706
GO:0003677,EfaB_PLUS_7048.g707
GO:0003887,EfaB_PLUS_7048.g707
GO:0006260,EfaB_PLUS_7048.g707
GO:0071722,EfaB_PLUS_7099.g709
GO:0005524,EfaB_PLUS_7099.g709
GO:0016887,EfaB_PLUS_7099.g709
GO:0005488,EfaB_PLUS_720.g48
GO:0005509,EfaB_PLUS_720.g51
GO:0006413,EfaB_PLUS_720.g52
GO:0003743,EfaB_PLUS_720.g52
GO:0005622,EfaB_PLUS_720.g53
GO:0008270,EfaB_PLUS_720.g53
GO:0006468,EfaB_PLUS_720.g56
GO:0005524,EfaB_PLUS_720.g56
GO:0004672,EfaB_PLUS_720.g56
GO:0006468,EfaB_PLUS_720.g56
GO:0004674,EfaB_PLUS_720.g56
GO:0016772,EfaB_PLUS_720.g56
GO:0045454,EfaB_PLUS_720.g60
GO:0000166,EfaB_PLUS_720.g61
GO:0003677,EfaB_PLUS_720.g62
GO:0006351,EfaB_PLUS_720.g62
GO:0003899,EfaB_PLUS_720.g62
GO:0006470,EfaB_PLUS_720.g63
GO:0004722,EfaB_PLUS_720.g63
GO:0008287,EfaB_PLUS_720.g63
GO:0003824,EfaB_PLUS_720.g63
GO:0005840,EfaB_PLUS_720.g64
GO:0003735,EfaB_PLUS_720.g64
GO:0005622,EfaB_PLUS_720.g64
GO:0003735,EfaB_PLUS_720.g64
GO:0006412,EfaB_PLUS_720.g64
GO:0005840,EfaB_PLUS_720.g64
GO:0006412,EfaB_PLUS_720.g64
GO:0003735,EfaB_PLUS_720.g64
GO:0005840,EfaB_PLUS_720.g64
GO:0030127,EfaB_PLUS_720.g66
GO:0006886,EfaB_PLUS_720.g66
GO:0006888,EfaB_PLUS_720.g66
GO:0006886,EfaB_PLUS_720.g66
GO:0030127,EfaB_PLUS_720.g66
GO:0006888,EfaB_PLUS_720.g66
GO:0008270,EfaB_PLUS_720.g66
GO:0003779,EfaB_PLUS_7427.g715
GO:0007010,EfaB_PLUS_7427.g715
GO:0015629,EfaB_PLUS_7427.g715
GO:0016020,EfaB_PLUS_7703.g720
GO:0005515,EfaB_PLUS_7703.g720
GO:0016192,EfaB_PLUS_7703.g720
GO:0016020,EfaB_PLUS_7703.g720
GO:0003779,EfaB_PLUS_7703.g721
GO:0007010,EfaB_PLUS_7703.g721
GO:0015629,EfaB_PLUS_7703.g721
GO:0005634,EfaB_PLUS_7715.g724
GO:0042255,EfaB_PLUS_7715.g724
GO:0003723,EfaB_PLUS_7715.g724
GO:0005524,EfaB_PLUS_7715.g726
GO:0005525,EfaB_PLUS_7715.g726
GO:0016772,EfaB_PLUS_7715.g726
GO:0006468,EfaB_PLUS_7715.g726
GO:0004674,EfaB_PLUS_7715.g726
GO:0006468,EfaB_PLUS_7715.g726
GO:0005524,EfaB_PLUS_7715.g726
GO:0004672,EfaB_PLUS_7715.g726
GO:0005524,EfaB_PLUS_7715.g726
GO:0004672,EfaB_PLUS_7715.g726
GO:0006468,EfaB_PLUS_7715.g726
GO:0055114,EfaB_PLUS_7739.g729
GO:0016491,EfaB_PLUS_7739.g729
GO:0007017,EfaB_PLUS_7742.g730
GO:0005875,EfaB_PLUS_7742.g730
GO:0044262,EfaB_PLUS_7742.g732
GO:0046912,EfaB_PLUS_7742.g732
GO:0046912,EfaB_PLUS_7742.g732
GO:0044262,EfaB_PLUS_7742.g732
GO:0005515,EfaB_PLUS_7742.g732
GO:0004523,EfaB_PLUS_7742.g734
GO:0003676,EfaB_PLUS_7742.g734
GO:0016070,EfaB_PLUS_7742.g734
GO:0004523,EfaB_PLUS_7742.g734
GO:0006457,EfaB_PLUS_7742.g739
GO:0051082,EfaB_PLUS_7742.g739
GO:0051082,EfaB_PLUS_7742.g739
GO:0031072,EfaB_PLUS_7742.g739
GO:0016538,EfaB_PLUS_7742.g740
GO:0007049,EfaB_PLUS_7742.g740
GO:0030904,EfaB_PLUS_7742.g742
GO:0007034,EfaB_PLUS_7742.g742
GO:0045454,EfaB_PLUS_7742.g744
GO:0006662,EfaB_PLUS_7742.g744
GO:0009055,EfaB_PLUS_7742.g744
GO:0015035,EfaB_PLUS_7742.g744
GO:0045454,EfaB_PLUS_7742.g744
GO:0016853,EfaB_PLUS_7742.g744
GO:0005622,EfaB_PLUS_7742.g746
GO:0008270,EfaB_PLUS_7742.g746
GO:0004298,EfaB_PLUS_7742.g749
GO:0004298,EfaB_PLUS_7742.g749
GO:0005839,EfaB_PLUS_7742.g749
GO:0051603,EfaB_PLUS_7742.g749
GO:0005515,EfaB_PLUS_7742.g753
GO:0005524,EfaB_PLUS_7742.g754
GO:0000103,EfaB_PLUS_7742.g754
GO:0004020,EfaB_PLUS_7742.g754
GO:0004781,EfaB_PLUS_7742.g754
GO:0016491,EfaB_PLUS_7742.g757
GO:0055114,EfaB_PLUS_7742.g757
GO:0006520,EfaB_PLUS_7742.g757
GO:0000166,EfaB_PLUS_7742.g757
GO:0000166,EfaB_PLUS_7742.g758
GO:0017111,EfaB_PLUS_7742.g758
GO:0005524,EfaB_PLUS_7742.g758
GO:0016887,EfaB_PLUS_7742.g758
GO:0006420,EfaB_PLUS_7742.g761
GO:0000166,EfaB_PLUS_7742.g761
GO:0005524,EfaB_PLUS_7742.g761
GO:0004814,EfaB_PLUS_7742.g761
GO:0005737,EfaB_PLUS_7742.g761
GO:0005524,EfaB_PLUS_7742.g761
GO:0006420,EfaB_PLUS_7742.g761
GO:0004814,EfaB_PLUS_7742.g761
GO:0000166,EfaB_PLUS_7742.g761
GO:0005737,EfaB_PLUS_7742.g761
GO:0005524,EfaB_PLUS_7742.g761
GO:0006420,EfaB_PLUS_7742.g761
GO:0004814,EfaB_PLUS_7742.g761
GO:0005737,EfaB_PLUS_7742.g761
GO:0005524,EfaB_PLUS_7742.g761
GO:0004812,EfaB_PLUS_7742.g761
GO:0000166,EfaB_PLUS_7742.g761
GO:0006418,EfaB_PLUS_7742.g761
GO:0005524,EfaB_PLUS_7742.g761
GO:0006420,EfaB_PLUS_7742.g761
GO:0004814,EfaB_PLUS_7742.g761
GO:0005737,EfaB_PLUS_7742.g761
GO:0000166,EfaB_PLUS_7742.g761
GO:0005737,EfaB_PLUS_7742.g761
GO:0004812,EfaB_PLUS_7742.g761
GO:0005524,EfaB_PLUS_7742.g761
GO:0006418,EfaB_PLUS_7742.g761
GO:0055114,EfaB_PLUS_7742.g767
GO:0016491,EfaB_PLUS_7742.g767
GO:0051537,EfaB_PLUS_7742.g767
GO:0050660,EfaB_PLUS_7742.g767
GO:0055114,EfaB_PLUS_7742.g767
GO:0016491,EfaB_PLUS_7742.g767
GO:0055114,EfaB_PLUS_7742.g767
GO:0055114,EfaB_PLUS_7742.g767
GO:0016491,EfaB_PLUS_7742.g767
GO:0050660,EfaB_PLUS_7742.g767
GO:0045454,EfaB_PLUS_7742.g767
GO:0055114,EfaB_PLUS_7742.g767
GO:0016491,EfaB_PLUS_7742.g767
GO:0050660,EfaB_PLUS_7742.g767
GO:0005737,EfaB_PLUS_7742.g767
GO:0016491,EfaB_PLUS_7742.g767
GO:0055114,EfaB_PLUS_7742.g767
GO:0008173,EfaB_PLUS_7742.g769
GO:0006396,EfaB_PLUS_7742.g769
GO:0030001,EfaB_PLUS_7742.g770
GO:0055085,EfaB_PLUS_7742.g770
GO:0046873,EfaB_PLUS_7742.g770
GO:0016020,EfaB_PLUS_7742.g770
GO:0005524,EfaB_PLUS_7742.g771
GO:0003677,EfaB_PLUS_7742.g771
GO:0003677,EfaB_PLUS_7742.g771
GO:0003676,EfaB_PLUS_7742.g771
GO:0004386,EfaB_PLUS_7742.g771
GO:0005524,EfaB_PLUS_7742.g771
GO:0015991,EfaB_PLUS_7742.g772
GO:0033179,EfaB_PLUS_7742.g772
GO:0015078,EfaB_PLUS_7742.g772
GO:0015078,EfaB_PLUS_7742.g772
GO:0015991,EfaB_PLUS_7742.g772
GO:0033177,EfaB_PLUS_7742.g772
GO:0005515,EfaB_PLUS_7742.g773
GO:0004144,EfaB_PLUS_7742.g774
GO:0003676,EfaB_PLUS_7742.g775
GO:0000166,EfaB_PLUS_7742.g775
GO:0003824,EfaB_PLUS_7742.g777
GO:0009058,EfaB_PLUS_7742.g777
GO:0009058,EfaB_PLUS_7742.g777
GO:0016779,EfaB_PLUS_7742.g777
GO:0004672,EfaB_PLUS_7742.g778
GO:0006468,EfaB_PLUS_7742.g778
GO:0005524,EfaB_PLUS_7742.g778
GO:0016772,EfaB_PLUS_7742.g778
GO:0005524,EfaB_PLUS_7742.g778
GO:0006468,EfaB_PLUS_7742.g778
GO:0004672,EfaB_PLUS_7742.g778
GO:0006468,EfaB_PLUS_7742.g778
GO:0004674,EfaB_PLUS_7742.g778
GO:0004540,EfaB_PLUS_7742.g780
GO:0008033,EfaB_PLUS_7742.g780
GO:0003824,EfaB_PLUS_7742.g780
GO:0004252,EfaB_PLUS_7742.g784
GO:0006508,EfaB_PLUS_7742.g784
GO:0003824,EfaB_PLUS_7742.g784
GO:0005524,EfaB_PLUS_7742.g786
GO:0003777,EfaB_PLUS_7742.g786
GO:0007018,EfaB_PLUS_7742.g786
GO:0008080,EfaB_PLUS_7742.g787
GO:0005622,EfaB_PLUS_7742.g788
GO:0032313,EfaB_PLUS_7742.g788
GO:0005097,EfaB_PLUS_7742.g788
GO:0005622,EfaB_PLUS_7742.g789
GO:0032313,EfaB_PLUS_7742.g789
GO:0005097,EfaB_PLUS_7742.g789
GO:0051082,EfaB_PLUS_7742.g791
GO:0031072,EfaB_PLUS_7742.g791
GO:0006457,EfaB_PLUS_7742.g791
GO:0051082,EfaB_PLUS_7742.g791
GO:0003735,EfaB_PLUS_7742.g792
GO:0006412,EfaB_PLUS_7742.g792
GO:0003723,EfaB_PLUS_7742.g792
GO:0005622,EfaB_PLUS_7742.g792
GO:0005840,EfaB_PLUS_7742.g792
GO:0015935,EfaB_PLUS_7742.g792
GO:0003735,EfaB_PLUS_7742.g792
GO:0006412,EfaB_PLUS_7742.g792
GO:0005622,EfaB_PLUS_7742.g792
GO:0003735,EfaB_PLUS_7742.g792
GO:0005840,EfaB_PLUS_7742.g792
GO:0006412,EfaB_PLUS_7742.g792
GO:0005622,EfaB_PLUS_7742.g792
GO:0003723,EfaB_PLUS_7742.g792
GO:0005840,EfaB_PLUS_7742.g793
GO:0005622,EfaB_PLUS_7742.g793
GO:0006412,EfaB_PLUS_7742.g793
GO:0003735,EfaB_PLUS_7742.g793
GO:0005622,EfaB_PLUS_7742.g793
GO:0006412,EfaB_PLUS_7742.g793
GO:0003735,EfaB_PLUS_7742.g793
GO:0005840,EfaB_PLUS_7742.g793
GO:0008081,EfaB_PLUS_7742.g794
GO:0007165,EfaB_PLUS_7742.g794
GO:0004114,EfaB_PLUS_7742.g794
GO:0003824,EfaB_PLUS_7742.g794
GO:0000166,EfaB_PLUS_7742.g795
GO:0003676,EfaB_PLUS_7742.g795
GO:0005509,EfaB_PLUS_7742.g796
GO:0008270,EfaB_PLUS_7742.g796
GO:0003723,EfaB_PLUS_7742.g798
GO:0005622,EfaB_PLUS_7742.g798
GO:0005840,EfaB_PLUS_7742.g798
GO:0006412,EfaB_PLUS_7742.g798
GO:0003735,EfaB_PLUS_7742.g798
GO:0015935,EfaB_PLUS_7742.g798
GO:0006412,EfaB_PLUS_7742.g798
GO:0003735,EfaB_PLUS_7742.g798
GO:0016020,EfaB_PLUS_7742.g800
GO:0005515,EfaB_PLUS_7742.g800
GO:0016020,EfaB_PLUS_7742.g800
GO:0016192,EfaB_PLUS_7742.g800
GO:0005737,EfaB_PLUS_7752.g803
GO:0009168,EfaB_PLUS_7752.g805
GO:0019239,EfaB_PLUS_7752.g805
GO:0019239,EfaB_PLUS_7752.g805
GO:0009168,EfaB_PLUS_7752.g805
GO:0005515,EfaB_PLUS_7780.g807
GO:0000398,EfaB_PLUS_7900.g809
GO:0005681,EfaB_PLUS_7900.g809
GO:0003676,EfaB_PLUS_7900.g809
GO:0016021,EfaB_PLUS_7900.g810
GO:0055085,EfaB_PLUS_7900.g810
GO:0003676,EfaB_PLUS_7900.g812
GO:0000166,EfaB_PLUS_7900.g812
GO:0016887,EfaB_PLUS_800.g67
GO:0005524,EfaB_PLUS_800.g67
GO:0007018,EfaB_PLUS_800.g67
GO:0030286,EfaB_PLUS_800.g67
GO:0003777,EfaB_PLUS_800.g67
GO:0017111,EfaB_PLUS_800.g67
