[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00035885	1.3	2.98	2.64	
ETH_00035890	1.1	0.58	0.38	
ETH_00035895	-1.7	3.38	4.11	
ETH_00035900	-139	1.63	8.75	
ETH_00035905	-107.9	2.04	8.79	
ETH_00035910	-9.5	1.15	4.4	
ETH_00035915	1.9	3.66	2.75	
ETH_00035920	2.1	3.99	2.93	
ETH_00035925	2.4	6.55	5.29	
ETH_00035930	-1.2	7.14	7.46	
ETH_00035935	2.2	1.33	0.18	
ETH_00035940	-1	0.44	0.45	
ETH_00035945	1.2	0.99	0.67	
ETH_00035950	14.7	5.45	1.57	
ETH_00035955	-1.8	4.34	5.2	
ETH_00035960	5.2	3.62	1.24	
ETH_00035965	-2.4	5.15	6.43	
ETH_00035970	53.2	6.16	0.42	
ETH_00035975	-4.4	1.15	3.28	
ETH_00035980	-1.1	2.23	2.37	
ETH_00035985	1.8	6.55	5.7	
ETH_00035990	1.4	1.15	0.64	
ETH_00035995	1.4	0.56	0.09	
ETH_00036000	15.8	4.33	0.34	
ETH_00036005	1.8	6.24	5.35	
ETH_00036010	1.7	0.93	0.18	
ETH_00036015	-1.1	3.04	3.13	
ETH_00036020	6.4	2.82	0.13	
ETH_00036025	4.1	2.37	0.35	
ETH_00036030	1.2	4.11	3.88	
ETH_00036035	-1.4	0.53	0.99	
ETH_00036040	2.5	5.15	3.84	
ETH_00036045	-41.3	0.58	5.95	
ETH_00036050	1	0.52	0.49	
ETH_00036055	11	3.86	0.4	
ETH_00036060	9.6	3.87	0.62	
ETH_00036065	7.1	4.37	1.54	
ETH_00036070	2	1.25	0.28	
ETH_00036075	-1	0.03	0.1	
ETH_00036080	2.1	1.21	0.14	
ETH_00036085	-1.3	3.23	3.65	
ETH_00036090	76.9	8.04	1.77	
ETH_00036095	3.6	5.58	3.72	
ETH_00036100	2.3	4.43	3.25	
ETH_00036105	6.2	4.18	1.55	
ETH_00036110	3.2	4.66	2.99	
ETH_00036115	1.6	0.85	0.19	
ETH_00036120	-1.4	3.38	3.91	
ETH_00036125	6.5	6.51	3.8	
ETH_00036130	18.6	4.22	0	
ETH_00036135	-8	2.6	5.6	
ETH_00036140	-16	1.46	5.46	
ETH_00036145	3.1	2.58	0.94	
ETH_00036150	-2.1	5.91	6.97	
ETH_00036155	-3.1	6.7	8.34	
ETH_00036160	-2.5	2.84	4.17	
ETH_00036165	-1.3	2.08	2.48	
ETH_00036170	-2.9	2.96	4.52	
ETH_00036175	1.2	3.27	3.05	
ETH_00036180	-1.4	1.33	1.86	
ETH_00036185	-2.2	4.91	6.07	
ETH_00036190	7.3	5.65	2.78	
ETH_00036195	1.4	6.09	5.59	
ETH_00036200	-3.5	1.78	3.57	
ETH_00036205	10.8	7.17	3.73	
ETH_00036210	4	2.1	0.1	
ETH_00036215	156.1	7.42	0.13	
ETH_00036220	1.7	0.95	0.19	
ETH_00036225	6.3	3.25	0.58	
ETH_00036230	-27	3.68	8.43	
ETH_00036235	1.1	0.45	0.25	
ETH_00036240	4.7	7.68	5.47	
ETH_00036245	-2	1.48	2.51	
ETH_00036250	-22	2.01	6.47	
ETH_00036255	-4.3	1.53	3.63	
ETH_00036260	2	4.31	3.3	
ETH_00036265	156.1	7.43	0.14	
ETH_00036270	5.3	5.34	2.93	
ETH_00036275	1.9	1.08	0.17	
ETH_00036280	2.2	2.67	1.51	
ETH_00036285	-6.9	2.13	4.92	
ETH_00036290	-3	5.06	6.65	
ETH_00036295	1	0.48	0.43	
ETH_00036300	-4.8	1.04	3.3	
ETH_00036305	-4.5	4.65	6.81	
ETH_00036310	1.5	2.13	1.53	
ETH_00036315	-1.7	0	0.78	
ETH_00036320	43.3	5.95	0.51	
ETH_00036325	20	5.37	1.05	
ETH_00036330	6.4	5.27	2.6	
ETH_00036335	2.3	6.39	5.21	
ETH_00036340	5.1	5.35	3.01	
ETH_00036345	-6.7	3.47	6.21	
ETH_00036350	-16.5	3.23	7.28	
ETH_00036355	2.9	5.25	3.7	
ETH_00036360	-2.1	0.24	1.33	
ETH_00036365	-2.2	1.96	3.12	
ETH_00036370	-1.2	4.28	4.58	
ETH_00036375	1.3	0.5	0.11	
ETH_00036380	3.3	2.08	0.34	
ETH_00036385	8	2.99	0	
ETH_00036390	2.3	4.35	3.14	
ETH_00036395	1.1	0.93	0.78	
ETH_00036400	-1.1	1.13	1.28	
ETH_00036405	-2.6	2.52	3.88	
ETH_00036410	-3.7	4.35	6.25	
ETH_00036415	-1.2	6.14	6.37	
ETH_00036420	-13.1	4.12	7.83	
ETH_00036425	-9.5	3.81	7.05	
ETH_00036430	1.5	1.05	0.45	
ETH_00036435	3.7	3.15	1.27	
ETH_00036440	2.5	1.91	0.57	
ETH_00036445	-49.2	1.64	7.26	
ETH_00036450	-5.3	1.05	3.45	
ETH_00036455	-1.3	6.79	7.18	
ETH_00036460	-3.5	3.33	5.13	
ETH_00036465	-1.1	0	0.14	
ETH_00036470	-22.3	0.85	5.33	
ETH_00036475	3.1	5.61	3.99	
ETH_00036480	8.2	4.4	1.36	
ETH_00036485	-4.7	0.74	2.97	
ETH_00036490	-16.7	0.22	4.28	
ETH_00036495	1.5	0.66	0.11	
ETH_00036500	5.1	3.65	1.31	
ETH_00036505	-2	4.84	5.81	
ETH_00036510	1.4	6.85	6.35	
ETH_00036515	-1.9	1.41	2.31	
ETH_00036520	-5.6	1.36	3.84	
ETH_00036525	-1	0.31	0.32	
ETH_00036530	-1.2	0.52	0.76	
ETH_00036535	-1.2	0.18	0.39	
ETH_00036540	-6.9	3.99	6.78	
ETH_00036545	-7.2	3.51	6.36	
ETH_00036550	-18.3	1.04	5.23	
ETH_00036555	-25.9	1.98	6.68	
ETH_00036560	2.2	5.13	4.01	
ETH_00036565	1.5	1.6	0.99	
ETH_00036570	4.5	7.77	5.59	
ETH_00036575	-2	1.11	2.08	
ETH_00036580	10.6	3.44	0.04	
ETH_00036585	-1.5	8.38	9	
ETH_00036590	-20	2.52	6.85	
ETH_00036595	-8.6	4.5	7.6	
ETH_00036600	-18.5	2.23	6.44	
ETH_00036605	37.6	6.91	1.68	
ETH_00036610	1.8	5.65	4.83	
ETH_00036615	-2	0	0.97	
ETH_00036620	2.7	1.42	0	
ETH_00036625	-1.2	5.63	5.87	
ETH_00036630	-1.3	5.71	6.1	
ETH_00036635	-2.8	1.68	3.18	
ETH_00036640	-64.2	3.03	9.04	
ETH_00036645	-2.2	0.78	1.92	
ETH_00036650	3.4	1.76	0	
ETH_00036655	-1.2	5.88	6.11	
ETH_00036660	-1.3	5.54	5.9	
ETH_00036665	1	3.41	3.4	
ETH_00036670	-12	0.5	4.09	
ETH_00036675	1.3	4.39	4.05	
ETH_00036680	-10.5	0.99	4.39	
ETH_00036685	-7.1	0.9	3.73	
ETH_00036690	10.1	5.38	2.05	
ETH_00036695	14.3	3.84	0	
ETH_00036700	-8.3	3.49	6.54	
ETH_00036705	2.4	5.91	4.65	
ETH_00036710	31.8	5.53	0.54	
ETH_00036715	-1.4	4.24	4.71	
ETH_00036720	-1.2	5.41	5.61	
ETH_00036725	-1.2	0	0.2	
ETH_00036730	6	3.88	1.31	
ETH_00036735	33.3	5.5	0.44	
ETH_00036740	161.9	7.34	0	
ETH_00036745	7.9	4.61	1.63	
ETH_00036750	-31.6	0.78	5.76	
ETH_00036755	-7.1	3.1	5.92	
ETH_00036760	1.3	0.38	0	
ETH_00036765	2.7	6.21	4.79	
ETH_00036770	9.7	3.69	0.42	
ETH_00036775	-3	1.6	3.2	
ETH_00036780	9.6	5.6	2.34	
ETH_00036785	-1.1	0	0.17	
ETH_00036790	-13.3	0.84	4.57	
ETH_00036795	-1.7	0.59	1.32	
ETH_00036800	3.3	4.34	2.62	
ETH_00036805	1.1	0.33	0.19	
ETH_00036810	4.9	2.28	0	
ETH_00036815	1.5	0.99	0.37	
ETH_00036820	8.2	3.21	0.16	
ETH_00036825	-11.7	4.47	8.01	
ETH_00036830	-23	1.43	5.95	
ETH_00036835	3.5	2.34	0.54	
ETH_00036840	-2	1.35	2.34	
ETH_00036845	-18.1	0.78	4.96	
ETH_00036850	1.9	1.39	0.44	
ETH_00036855	-1.1	4.33	4.49	
ETH_00036860	2.6	4.69	3.3	
ETH_00036865	-13.6	1.23	5	
ETH_00036870	-7.3	1.15	4.01	
ETH_00036875	-3.4	1.01	2.77	
ETH_00036880	16	4.27	0.26	
ETH_00036885	7.5	5.57	2.66	
ETH_00036890	-1.3	2.04	2.46	
ETH_00036895	-1.4	5	5.51	
ETH_00036900	-1.2	1.74	2.05	
ETH_00036905	-5.5	4.28	6.74	
ETH_00036910	8.7	3.2	0.07	
ETH_00036915	1.7	5.17	4.39	
ETH_00036920	4.1	3.26	1.21	
ETH_00036925	-1.5	4.34	4.92	
ETH_00036930	-5.6	1.38	3.87	
ETH_00036935	-53.6	1.29	7.03	
ETH_00036940	7.9	4.55	1.56	
ETH_00036945	-32.1	0.24	5.25	
ETH_00036950	-1.1	0.9	1.1	
ETH_00036955	1	0	0	
ETH_00036960	8.3	3.06	0	
ETH_00036965	-1.3	0.95	1.31	
ETH_00036970	-2.3	3.28	4.49	
ETH_00036975	-3.1	3.03	4.64	
ETH_00036980	-45.1	0.44	5.94	
ETH_00036985	-1.7	0.54	1.3	
ETH_00036990	-29.4	1.19	6.06	
ETH_00036995	-1.3	2.32	2.66	
ETH_00037000	20.1	8.82	4.49	
ETH_00037005	5	7.05	4.74	
ETH_00037010	1.2	0.23	0	
ETH_00037015	2.2	5.97	4.83	
ETH_00037020	-2.7	0.45	1.88	
ETH_00037025	-2.1	3.8	4.85	
ETH_00037030	3.9	6.25	4.29	
ETH_00037035	-1	2.75	2.78	
ETH_00037040	1	0	0	
ETH_00037045	20.4	4.77	0.42	
ETH_00037050	-38.8	1.48	6.76	
ETH_00037055	-1.2	1.66	1.92	
ETH_00037060	1.5	6.13	5.59	
ETH_00037065	-6.4	1.23	3.9	
ETH_00037070	2.8	6.19	4.72	
ETH_00037075	-5.5	3.64	6.09	
ETH_00037080	-5	3.2	5.53	
ETH_00037085	-4.8	1.09	3.35	
ETH_00037090	1.2	0.26	0	
ETH_00037095	8.8	6.2	3.06	
ETH_00037100	-16.5	1.1	5.15	
ETH_00037105	-26.4	0.91	5.64	
ETH_00037110	-9.1	1.15	4.34	
ETH_00037115	-3.7	2.81	4.69	
ETH_00037120	-3.1	1.64	3.28	
ETH_00037125	6.7	3.99	1.25	
ETH_00037130	-2.9	3.42	4.95	
ETH_00037135	1.9	1.25	0.31	
ETH_00037140	10	4.2	0.88	
ETH_00037145	-2.9	0.39	1.92	
ETH_00037150	11.7	4.3	0.75	
ETH_00037155	4.8	2.6	0.35	
ETH_00037160	-5.3	0.69	3.09	
ETH_00037165	2.9	4.1	2.56	
ETH_00037170	22.9	5.13	0.61	
ETH_00037175	1.2	0.3	0.04	
ETH_00037180	1.2	4.34	4.03	
ETH_00037185	1.5	6.2	5.65	
ETH_00037190	-1.3	0.21	0.59	
ETH_00037195	2.3	4.85	3.64	
ETH_00037200	2.7	2.98	1.57	
ETH_00037205	6.3	2.65	0	
ETH_00037210	6.1	2.87	0.26	
ETH_00037215	1.1	0.45	0.31	
ETH_00037220	-2.8	2.34	3.82	
ETH_00037225	-10.9	1.67	5.12	
ETH_00037230	1.2	5.97	5.74	
ETH_00037235	-1.6	4.58	5.3	
ETH_00037240	-43.7	0.95	6.4	
ETH_00037245	-1.4	3.57	4.04	
ETH_00037250	-1.1	2.7	2.88	
ETH_00037255	10.1	6.22	2.89	
ETH_00037260	82	6.36	0	
ETH_00037265	1.4	4.76	4.25	
ETH_00037270	-5.4	3.83	6.26	
ETH_00037275	-1	5.47	5.5	
ETH_00037280	-12.5	4.67	8.31	
ETH_00037285	-1.4	5.23	5.73	
ETH_00037290	19.6	5.12	0.82	
ETH_00037295	7.9	3.04	0.05	
ETH_00037300	-3.9	0.44	2.39	
ETH_00037305	-3.2	4.72	6.42	
ETH_00037310	-2.2	0.58	1.72	
ETH_00037315	1	5.91	5.91	
ETH_00037320	-1.3	2.24	2.58	
ETH_00037325	14.9	4.7	0.81	
ETH_00037330	8.3	6.3	3.25	
ETH_00037335	1.2	0.58	0.32	
ETH_00037340	-31.1	1.61	6.57	
ETH_00037345	1.2	0.58	0.38	
ETH_00037350	7.3	6	3.13	
ETH_00037355	1.5	5.24	4.7	
ETH_00037360	-7.5	1.07	3.97	
ETH_00037365	-54.6	1.06	6.83	
ETH_00037370	5.1	4.53	2.19	
ETH_00037375	5.5	4.95	2.5	
ETH_00037380	32.3	5.01	0	
ETH_00037385	94.9	6.85	0.28	
ETH_00037390	3	3.77	2.18	
ETH_00037395	-75.5	1.46	7.7	
ETH_00037400	2.3	3.41	2.2	
ETH_00037405	-5.7	2.64	5.15	
ETH_00037410	-1.2	3.42	3.71	
ETH_00037415	1.3	0.35	0	
ETH_00037420	1.1	0.18	0	
ETH_00037425	-1.9	0.26	1.18	
ETH_00037430	1.3	0.33	0	
ETH_00037435	1	0	0	
ETH_00037440	-1.1	2.69	2.88	
ETH_00037445	-1.8	2.68	3.5	
ETH_00037450	4.6	5.24	3.05	
ETH_00037455	-1.1	0	0.1	
ETH_00037460	-1.2	1.51	1.71	
ETH_00037465	-3	5.58	7.18	
ETH_00037470	7.4	7.65	4.77	
ETH_00037475	-3.3	0.91	2.62	
ETH_00037480	3.5	4.4	2.6	
ETH_00037485	1.1	0.21	0.11	
ETH_00037490	-1.2	0.36	0.61	
ETH_00037495	-10.9	1.35	4.79	
ETH_00037500	-1.6	5.86	6.51	
ETH_00037505	2	1.33	0.29	
ETH_00037510	-1.4	0.23	0.69	
ETH_00037515	-1.7	3.59	4.36	
ETH_00037520	1.9	2.49	1.55	
ETH_00037525	-3.6	0.26	2.12	
ETH_00037530	11.7	3.68	0.13	
ETH_00037535	-5.6	0.9	3.4	
ETH_00037540	1.4	2.32	1.83	
ETH_00037545	-1.6	6.49	7.13	
ETH_00037550	-1.7	4.33	5.12	
ETH_00037555	14.3	4.34	0.5	
ETH_00037560	17.4	4.12	0	
ETH_00037565	2.8	3.42	1.93	
ETH_00037570	-1.1	4.79	4.89	
ETH_00037575	1.6	0.69	0	
ETH_00037580	7.1	2.91	0.08	
ETH_00037585	3.3	5.41	3.71	
ETH_00037590	2.4	4.3	3.04	
ETH_00037595	-22.7	1.71	6.22	
ETH_00037600	-1	1.99	2	
ETH_00037605	-1.9	0.97	1.93	
ETH_00037610	-8.1	3.82	6.84	
ETH_00037615	1.4	0.53	0.05	
ETH_00037620	11	3.78	0.32	
ETH_00037625	2.4	1.27	0	
ETH_00037630	2.1	3.01	1.94	
ETH_00037635	-1	4.27	4.27	
ETH_00037640	-1.3	1.26	1.59	
ETH_00037645	3.8	4.33	2.42	
ETH_00037650	-6.6	0.67	3.39	
ETH_00037655	-2	3.2	4.22	
ETH_00037660	12.3	5.63	2.02	
ETH_00037665	-1.8	2.35	3.2	
ETH_00037670	-5.9	1.63	4.19	
ETH_00037675	18.9	5.11	0.87	
ETH_00037680	76.5	6.53	0.27	
ETH_00037685	-1.4	0.45	0.89	
ETH_00037690	-3.5	0.89	2.68	
ETH_00037695	-2.1	3.71	4.78	
ETH_00037700	4	4.62	2.63	
ETH_00037705	2.6	3.92	2.53	
ETH_00037710	1.4	4.02	3.51	
ETH_00037715	-1.9	1.06	2	
ETH_00037720	1.2	3.88	3.61	
ETH_00037725	-7.1	3.27	6.09	
ETH_00037730	-2.2	3	4.14	
ETH_00037735	-2.8	6.74	8.24	
ETH_00037740	-40.3	1.15	6.48	
ETH_00037745	-1.3	1.41	1.75	
ETH_00037750	3	4.1	2.5	
ETH_00037755	1.1	3.78	3.61	
ETH_00037760	1.3	0.51	0.15	
ETH_00037765	-1.2	0	0.25	
ETH_00037770	1	0	0	
ETH_00037775	12.8	3.68	0	
ETH_00037780	-1.3	4.19	4.52	
ETH_00037785	5.2	4.37	1.98	
ETH_00037790	-1.7	0.25	1.02	
ETH_00037795	-25.4	0.43	5.1	
ETH_00037800	-1	4.22	4.24	
ETH_00037805	-1.1	5.78	5.93	
ETH_00037810	-2.6	2.46	3.83	
ETH_00037815	-4	3.63	5.64	
ETH_00037820	2.5	4.67	3.34	
ETH_00037825	-2	5.56	6.54	
ETH_00037830	-26.1	0.68	5.38	
ETH_00037835	-15.8	0.41	4.4	
ETH_00037840	-11	1.67	5.12	
ETH_00037845	9.9	5.35	2.03	
ETH_00037850	2.3	5.79	4.6	
ETH_00037855	12.1	4.54	0.94	
ETH_00037860	1.4	4.65	4.16	
ETH_00037865	2.4	5.22	3.95	
ETH_00037870	-1	0.59	0.61	
ETH_00037875	6.4	6.48	3.79	
ETH_00037880	-2.2	1.86	2.98	
ETH_00037885	-8.6	1.67	4.77	
ETH_00037890	3.7	4.38	2.51	
ETH_00037895	-1.7	0.52	1.3	
ETH_00037900	-4	2.11	4.11	
ETH_00037905	-1.3	5.02	5.4	
ETH_00037910	-3.7	0.38	2.26	
ETH_00037915	1	0	0	
ETH_00037920	-25.9	1.58	6.28	
ETH_00037925	-5.7	3.23	5.74	
ETH_00037930	1.8	0.81	0	
ETH_00037935	1.6	0.79	0.08	
ETH_00037940	-5.4	3.98	6.41	
ETH_00037945	-3.6	3.54	5.39	
ETH_00037950	-2.8	4.25	5.75	
ETH_00037955	2.9	1.55	0.01	
ETH_00037960	9.6	3.91	0.65	
ETH_00037965	-12.1	0.13	3.73	
ETH_00037970	28.9	6.68	1.83	
ETH_00037975	28.5	5.41	0.57	
ETH_00037980	1.5	3.41	2.86	
ETH_00037985	1.2	4.5	4.22	
ETH_00037990	9.2	4.51	1.31	
ETH_00037995	-4.3	3.76	5.87	
ETH_00038000	2.5	1.97	0.67	
ETH_00038005	1.1	0.24	0.13	
ETH_00038010	1.5	0.58	0	
ETH_00038015	2.2	5.67	4.55	
ETH_00038020	-36.8	4.3	9.5	
ETH_00038025	-7.7	3.33	6.27	
ETH_00038030	-3	0.7	2.26	
ETH_00038035	2.9	1.69	0.13	
ETH_00038040	106.3	7.75	1.01	
ETH_00038045	1.1	0.38	0.24	
ETH_00038050	6.2	4.16	1.52	
ETH_00038055	-9.4	4.02	7.26	
ETH_00038060	5.1	5.24	2.89	
ETH_00038065	-4.5	3.01	5.17	
ETH_00038070	5.5	6.28	3.82	
ETH_00038075	8	6.38	3.37	
ETH_00038080	-2.1	5.38	6.42	
ETH_00038085	-2.1	0.62	1.66	
ETH_00038090	-2.2	1.78	2.89	
ETH_00038095	1	6.69	6.63	
ETH_00038100	-1.2	3.04	3.29	
ETH_00038105	9.1	5.41	2.22	
ETH_00038110	8.9	6.27	3.11	
ETH_00038115	1.1	4.07	3.97	
ETH_00038120	19.3	4.65	0.38	
ETH_00038125	19.6	5.18	0.88	
ETH_00038130	-13.1	3.1	6.81	
ETH_00038135	1.2	4.54	4.3	
ETH_00038140	-148.3	3.61	10.82	
ETH_00038145	1.4	1.94	1.43	
ETH_00038150	1.2	3.83	3.58	
ETH_00038155	1.1	4.09	3.94	
ETH_00038160	1.6	0.68	0	
ETH_00038165	-122.7	1.94	8.88	
ETH_00038170	8.4	4.52	1.46	
ETH_00038175	1	0	0	
ETH_00038180	1.2	2.63	2.39	
ETH_00038185	1.2	0.33	0.06	
ETH_00038190	6.1	6.76	4.14	
ETH_00038195	3	5.81	4.21	
ETH_00038200	2.4	5.37	4.11	
ETH_00038205	33.1	5.25	0.2	
ETH_00038210	6	10.44	7.87	
ETH_00038215	21.6	7.98	3.55	
ETH_00038220	1.9	5.1	4.14	
ETH_00038225	-2.9	6.3	7.82	
ETH_00038230	-6.1	2.74	5.36	
ETH_00038235	-3.8	4.09	6.01	
ETH_00038240	1.6	0.83	0.13	
ETH_00038245	1.4	0.46	0	
ETH_00038250	-9.9	5.16	8.48	
ETH_00038255	7.6	6.21	3.3	
ETH_00038260	16.8	4.07	0	
ETH_00038265	-10.6	0.43	3.84	
ETH_00038270	-14.1	1.28	5.1	
ETH_00038275	-2.4	1.97	3.23	
ETH_00038280	-1.6	0.17	0.85	
ETH_00038285	1.5	0.55	0	
ETH_00038290	14.3	4.83	0.99	
ETH_00038295	-1.2	3.58	3.85	
ETH_00038300	-4.9	1.27	3.55	
ETH_00038305	-6.9	3.51	6.3	
ETH_00038310	2.2	7.29	6.14	
ETH_00038315	1.2	0.58	0.29	
ETH_00038320	-14	4.2	8.01	
ETH_00038325	-10.3	1.49	4.85	
ETH_00038330	1.3	0.78	0.43	
ETH_00038335	-11.5	1.54	5.07	
ETH_00038340	-55	1.41	7.19	
ETH_00038345	3.6	5.1	3.26	
ETH_00038350	1.5	2.22	1.65	
ETH_00038355	4.3	4.32	2.23	
ETH_00038360	-3.6	4.34	6.19	
ETH_00038365	-3.4	4.28	6.05	
ETH_00038370	-1.1	0.11	0.22	
ETH_00038375	-5.8	0.31	2.84	
ETH_00038380	-6.2	0.65	3.27	
ETH_00038385	14.4	5.07	1.23	
ETH_00038390	-6.8	1.82	4.59	
ETH_00038395	1.1	0.28	0.09	
ETH_00038400	-1.2	3.94	4.22	
ETH_00038405	6.7	4.26	1.52	
ETH_00038410	1.1	3.99	3.91	
ETH_00038415	8.4	3.07	0	
ETH_00038420	-1.3	0.32	0.73	
ETH_00038425	9.9	6.91	3.6	
ETH_00038430	-3	3.5	5.1	
ETH_00038435	3.3	3.7	1.98	
ETH_00038440	1.2	3.27	3.06	
ETH_00038445	-31	0.72	5.67	
ETH_00038450	-2.3	4.93	6.11	
ETH_00038455	3.2	3.79	2.12	
ETH_00038460	2.7	4.17	2.74	
ETH_00038465	-22.3	2.42	6.9	
ETH_00038470	2.4	4.93	3.64	
ETH_00038475	15.8	4.76	0.78	
ETH_00038480	17.4	6.08	1.96	
ETH_00038485	-7.6	5.24	8.17	
ETH_00038490	-1.5	2.54	3.08	
ETH_00038495	-5.3	0.78	3.19	
ETH_00038500	-4.2	1.38	3.44	
ETH_00038505	2.1	1.48	0.39	
ETH_00038510	2.5	4.71	3.39	
ETH_00038515	2	1.41	0.43	
ETH_00038520	-60.6	1.47	7.39	
ETH_00038525	-4	5.37	7.37	
ETH_00038530	-7.9	1.73	4.72	
ETH_00038535	-102.3	1.15	7.83	
ETH_00038540	-1.1	4.09	4.17	
ETH_00038545	1	5.27	5.26	
ETH_00038550	2.2	5.02	3.9	
ETH_00038555	2.5	5.29	3.98	
ETH_00038560	2.3	2.25	1.01	
ETH_00038565	1.1	4.71	4.54	
ETH_00038570	2.3	2.34	1.11	
ETH_00038575	1.5	2.59	1.96	
ETH_00038580	20.9	4.98	0.59	
ETH_00038585	1	0	0	
ETH_00038590	1.4	0.44	0	
ETH_00038595	3.2	3.47	1.77	
ETH_00038600	-1.8	1.29	2.14	
ETH_00038605	-27.6	1.65	6.43	
ETH_00038610	2.5	1.57	0.27	
ETH_00038615	-10.1	4.34	7.68	
ETH_00038620	-6	1.53	4.12	
ETH_00038625	185.9	7.97	0.43	
ETH_00038630	110.7	7.06	0.27	
ETH_00038635	-1.8	1.35	2.22	
ETH_00038640	3.7	2.1	0.22	
ETH_00038645	-9.6	0.28	3.54	
ETH_00038650	9.3	4.42	1.2	
ETH_00038655	1.2	7.08	6.85	
ETH_00038660	17.5	5.13	1	
ETH_00038665	1.7	4.57	3.82	
ETH_00038670	1.3	1.14	0.7	
ETH_00038675	1.9	4.51	3.59	
ETH_00038680	6.5	3.36	0.65	
ETH_00038685	3.7	3.76	1.87	
ETH_00038690	-1.1	0	0.07	
ETH_00038695	-18.4	3.42	7.62	
ETH_00038700	-1	6.36	6.39	
ETH_00038705	1.2	0.31	0.09	
ETH_00038710	3.6	5.16	3.33	
ETH_00038715	-1.1	0	0.11	
ETH_00038720	3	6.2	4.62	
ETH_00038725	11.6	4.55	1.02	
ETH_00038730	-14.7	3.43	7.3	
ETH_00038735	66.5	6.16	0.11	
ETH_00038740	-1.2	0	0.26	
ETH_00038745	-1.4	2.14	2.64	
ETH_00038750	1.4	3.9	3.4	
ETH_00038755	-59.9	0.82	6.72	
ETH_00038760	-1.6	4.97	5.69	
ETH_00038765	-37.3	1.93	7.15	
ETH_00038770	-2.2	0.3	1.44	
ETH_00038775	-1.8	0.13	0.94	
ETH_00038780	1.3	0.54	0.16	
ETH_00038785	-25.3	2.43	7.09	
ETH_00038790	7.1	3.15	0.33	
ETH_00038795	-20.7	0.51	4.88	
ETH_00038800	-1	4.2	4.24	
ETH_00038805	-1.1	4.72	4.87	
ETH_00038810	16.1	5.62	1.61	
ETH_00038815	2.9	3.43	1.89	
ETH_00038820	1.4	5.78	5.28	
ETH_00038825	1.1	0.07	0	
ETH_00038830	1.1	7.68	7.56	
ETH_00038835	-12.2	1.8	5.41	
ETH_00038840	-10.4	1.11	4.49	
ETH_00038845	-7.8	0.22	3.19	
ETH_00038850	13.2	4.48	0.76	
ETH_00038855	1.5	4.87	4.26	
ETH_00038860	4.6	6.87	4.68	
ETH_00038865	-5.1	2.21	4.55	
ETH_00038870	1.3	0.53	0.19	
ETH_00038875	1.2	0.87	0.61	
ETH_00038880	-1.2	0	0.23	
ETH_00038885	-1.9	0.85	1.77	
ETH_00038890	-1.4	4.7	5.16	
ETH_00038895	-1.6	0	0.67	
ETH_00038900	-2.3	0.96	2.16	
ETH_00038905	28.2	5.28	0.46	
ETH_00038910	-1.7	3.38	4.18	
ETH_00038915	-12.4	1.24	4.88	
ETH_00038920	7.3	3.18	0.31	
ETH_00038925	2.1	4.73	3.65	
ETH_00038930	7.1	5.06	2.23	
ETH_00038935	-2.8	6.83	8.33	
ETH_00038940	1.2	0.85	0.65	
ETH_00038945	3.5	4.76	2.94	
ETH_00038950	1.4	0.52	0	
ETH_00038955	-15	1.17	5.07	
ETH_00038960	-1	2.66	2.69	
ETH_00038965	-6.4	2.38	5.05	
ETH_00038970	-2.7	4.36	5.78	
ETH_00038975	1.7	1.18	0.42	
ETH_00038980	-6.1	4	6.6	
ETH_00038985	1.4	3.73	3.22	
ETH_00038990	2.2	1.12	0	
ETH_00038995	-6.3	0.74	3.4	
ETH_00039000	1.9	5.41	4.49	
ETH_00039005	-9.6	0.97	4.24	
ETH_00039010	-1.7	0	0.75	
ETH_00039015	14	5.24	1.43	
ETH_00039020	13.1	6.81	3.09	
ETH_00039025	10.8	4.36	0.93	
ETH_00039030	2.2	1.31	0.18	
ETH_00039035	-1.9	1.04	1.97	
ETH_00039040	-1.2	0.28	0.54	
ETH_00039045	-1.3	6.04	6.47	
ETH_00039050	-1.6	5.53	6.2	
ETH_00039055	-2.6	1.5	2.86	
ETH_00039060	1.3	1.18	0.85	
ETH_00039065	-2.4	6.41	7.67	
ETH_00039070	-2.8	4.6	6.11	
ETH_00039075	-4.7	4.33	6.57	
ETH_00039080	1.1	0.26	0.1	
ETH_00039085	-1.2	0.24	0.56	
ETH_00039090	3.1	5.12	3.48	
ETH_00039095	9.6	3.82	0.55	
ETH_00039100	-21.4	1.93	6.35	
ETH_00039105	1.6	0.66	0	
ETH_00039110	-3.1	4.8	6.45	
ETH_00039115	1.3	3.93	3.56	
ETH_00039120	-3	0.48	2.05	
ETH_00039125	1	2.38	2.34	
ETH_00039130	1.3	0.83	0.41	
ETH_00039135	1.2	5.28	5.05	
ETH_00039140	-45.1	0.42	5.91	
ETH_00039145	3	6.82	5.24	
ETH_00039150	-1.7	6.25	7.01	
ETH_00039155	-23.3	2.64	7.18	
ETH_00039160	-1.1	0.88	1.02	
ETH_00039165	-60.9	2.87	8.8	
ETH_00039170	-38.9	0.5	5.78	
ETH_00039175	181.4	7.74	0.24	
ETH_00039180	88.2	6.54	0.08	
ETH_00039185	-4.4	5.29	7.42	
ETH_00039190	-2.8	6.42	7.91	
ETH_00039195	4.4	3.93	1.79	
