[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00025850	11.7	5.99	2.44	
ETH_00025855	-2.2	4.65	5.81	
ETH_00025860	-2.3	2.08	3.28	
ETH_00025865	-2.8	3.51	4.98	
ETH_00025870	-2.3	5.2	6.43	
ETH_00025895	-2.6	0.15	1.52	
ETH_00025900	59.1	6.52	0.63	
ETH_00025905	1.7	6.16	5.36	
ETH_00025910	-39	1	6.29	
ETH_00025915	-47.7	1.96	7.53	
ETH_00025920	-137.1	1.36	8.46	
ETH_00025925	4.9	6.58	4.28	
ETH_00025930	24.9	8.37	3.73	
ETH_00025935	4.6	4.13	1.93	
ETH_00025940	16.5	4.95	0.91	
ETH_00025945	-26.4	2.57	7.29	
ETH_00025950	13.5	6.73	2.98	
ETH_00025955	1	2.32	2.3	
ETH_00025960	3.7	3.11	1.22	
ETH_00025965	-4.1	0.31	2.36	
ETH_00025970	48.8	10.04	4.43	
ETH_00025975	-10.2	2.92	6.27	
ETH_00025980	-1.1	2.43	2.58	
ETH_00025985	1.2	2.33	2.06	
ETH_00025990	-3.2	3.58	5.25	
ETH_00025995	1	0.27	0.21	
ETH_00026000	-74.4	0.12	6.34	
ETH_00026005	6.5	4.25	1.54	
ETH_00026010	1.4	0.59	0.08	
ETH_00026015	2.1	4.84	3.8	
ETH_00026020	5.6	2.61	0.13	
ETH_00026025	1.4	0.65	0.14	
ETH_00026030	-1.1	0	0.09	
ETH_00026035	2.1	1.07	0	
ETH_00026040	7.8	3.46	0.48	
ETH_00026045	6.8	3.21	0.44	
ETH_00026050	1.1	1.35	1.27	
ETH_00026055	-1.1	0	0.17	
ETH_00026060	1	0	0	
ETH_00026065	1.2	0.46	0.23	
ETH_00026070	1.7	7.54	6.74	
ETH_00026075	1.7	5.66	4.89	
ETH_00026080	-37.4	1.33	6.55	
ETH_00026085	-5.1	3.36	5.7	
ETH_00026090	28.5	9.43	4.59	
ETH_00026095	2.7	1.63	0.21	
ETH_00026100	1	0	0	
ETH_00026105	1	0	0	
ETH_00026110	15.4	4.86	0.92	
ETH_00026115	-3.2	5.32	6.99	
ETH_00026120	2.2	2.84	1.71	
ETH_00026125	-4.7	3.45	5.69	
ETH_00026130	2.6	1.97	0.6	
ETH_00026135	-2.7	6.3	7.73	
ETH_00026140	2	8.71	7.74	
ETH_00026145	-59.4	1.57	7.46	
ETH_00026150	-2.8	3.8	5.29	
ETH_00026155	4.4	8.13	6	
ETH_00026160	-103.8	0.42	7.12	
ETH_00026165	1.2	3.21	2.91	
ETH_00026170	3.8	4.63	2.7	
ETH_00026175	-3.5	4.9	6.7	
ETH_00026180	1.8	5.18	4.31	
ETH_00026185	3.1	6.84	5.23	
ETH_00026190	7.8	6.22	3.27	
ETH_00026195	-181.3	0.44	7.94	
ETH_00026200	-4.3	0.25	2.36	
ETH_00026205	-10.9	0.45	3.9	
ETH_00026210	97.4	6.91	0.3	
ETH_00026215	7.8	6.05	3.09	
ETH_00026220	4.6	4.03	1.81	
ETH_00026225	550.1	9.59	0.49	
ETH_00026230	5.3	5.64	3.23	
ETH_00026235	30.2	6.15	1.23	
ETH_00026240	2.9	1.76	0.22	
ETH_00026245	5.1	4.4	2.04	
ETH_00026250	1.6	1.58	0.9	
ETH_00026255	7.3	3.4	0.53	
ETH_00026260	-1.9	3.5	4.42	
ETH_00026265	53.3	10.57	4.83	
ETH_00026270	62.6	11.41	5.44	
ETH_00026275	1.2	0.47	0.23	
ETH_00026280	-1.3	4.28	4.63	
ETH_00026285	-2.4	4.91	6.2	
ETH_00026290	-1.3	0.17	0.54	
ETH_00026295	-2.3	0.28	1.46	
ETH_00026300	1	0	0	
ETH_00026305	1	0	0	
ETH_00026310	-270.9	0.46	8.54	
ETH_00026315	10	3.8	0.48	
ETH_00026320	2.1	1.23	0.13	
ETH_00026325	8.5	6.05	2.96	
ETH_00026330	6.4	5.62	2.94	
ETH_00026335	-1	3.68	3.7	
ETH_00026340	7.3	4.98	2.12	
ETH_00026345	13.8	4.83	1.05	
ETH_00026350	1.1	0.81	0.67	
ETH_00026355	8.5	3.77	0.68	
ETH_00026360	-5.9	2.4	4.96	
ETH_00026365	-1.2	4.64	4.9	
ETH_00026370	1.3	5.37	4.94	
ETH_00026375	1	0.76	0.75	
ETH_00026380	4.5	3.94	1.77	
ETH_00026385	-3.1	3.65	5.31	
ETH_00026390	53.2	6.54	0.81	
ETH_00026395	-2	6.06	7.05	
ETH_00026400	-11.5	1.52	5.04	
ETH_00026405	-2.6	1.64	3.04	
ETH_00026410	11.3	3.78	0.29	
ETH_00026415	1	5.78	5.74	
ETH_00026420	-1.1	0.58	0.71	
ETH_00026425	-4.6	4.31	6.5	
ETH_00026430	-13.9	1.76	5.56	
ETH_00026435	-1.1	0.48	0.61	
ETH_00026440	1.4	1.29	0.85	
ETH_00026445	5.1	6.12	3.75	
ETH_00026450	-1.9	4.13	5.08	
ETH_00026455	1.5	0.81	0.24	
ETH_00026460	3.5	1.87	0.05	
ETH_00026465	34.4	5.27	0.16	
ETH_00026470	6.5	4.75	2.05	
ETH_00026475	-5.1	4.63	6.98	
ETH_00026480	2.3	2.51	1.28	
ETH_00026485	-4.3	1.38	3.49	
ETH_00026490	-8.4	1.8	4.87	
ETH_00026495	30.9	5.79	0.84	
ETH_00026500	46.5	5.84	0.31	
ETH_00026505	29.1	5.05	0.19	
ETH_00026510	78.8	10.43	4.13	
ETH_00026515	34.9	8.2	3.08	
ETH_00026520	-4.8	0.23	2.49	
ETH_00026525	-1.5	0.66	1.24	
ETH_00026530	-1.1	0.26	0.4	
ETH_00026535	1.1	0.35	0.21	
ETH_00026540	-7.3	6.13	9	
ETH_00026545	6	6.58	3.99	
ETH_00026550	3.5	3.12	1.32	
ETH_00026555	-3.5	5.88	7.67	
ETH_00026560	3	6.95	5.38	
ETH_00026565	4.5	6.06	3.88	
ETH_00026570	-1.1	5.93	6.03	
ETH_00026575	20.2	7.1	2.77	
ETH_00026580	22.8	4.99	0.48	
ETH_00026585	-4.2	3	5.08	
ETH_00026590	-3.3	2.8	4.54	
ETH_00026595	4.5	5.58	3.41	
ETH_00026600	1.9	5.6	4.68	
ETH_00026605	-3	7.24	8.84	
ETH_00026610	-2.3	1.01	2.22	
ETH_00026615	6.1	3.08	0.48	
ETH_00026620	6	2.69	0.1	
ETH_00026625	4285.1	13.43	1.36	
ETH_00026630	22.8	5.29	0.77	
ETH_00026635	26.3	6.91	2.19	
ETH_00026640	5.4	5.23	2.79	
ETH_00026645	4	5.14	3.15	
ETH_00026650	432	11.16	2.4	
ETH_00026655	-1.9	4.15	5.07	
ETH_00026660	-1.8	7.26	8.14	
ETH_00026665	6.4	4.52	1.83	
ETH_00026670	3.3	7.78	6.04	
ETH_00026675	-6	3.68	6.26	
ETH_00026680	-4.8	2.5	4.78	
ETH_00026685	4.8	6.36	4.08	
ETH_00026690	4.8	5.43	3.17	
ETH_00026695	1	5.16	5.11	
ETH_00026700	-1.9	2.83	3.78	
ETH_00026705	-15.2	1.87	5.8	
ETH_00026710	-7	3.96	6.76	
ETH_00026715	18.3	5.32	1.13	
ETH_00026720	23.2	6.09	1.56	
ETH_00026725	-21.2	0.07	4.47	
ETH_00026730	-1	0.65	0.66	
ETH_00026735	1	2.62	2.61	
ETH_00026740	-2.9	0.59	2.11	
ETH_00026745	1.2	4.62	4.42	
ETH_00026750	3.4	4.82	3.06	
ETH_00026755	-1.1	0.31	0.44	
ETH_00026760	1	0	0	
ETH_00026765	5.7	2.67	0.16	
ETH_00026770	-2.5	4.47	5.81	
ETH_00026775	5.9	6.83	4.26	
ETH_00026780	2.4	3.07	1.79	
ETH_00026785	1.7	1.1	0.36	
ETH_00026790	1.2	1.19	0.94	
ETH_00026795	-72.8	0.87	7.06	
ETH_00026800	1.2	3.88	3.66	
ETH_00026805	1	3.47	3.4	
ETH_00026810	4.4	5.46	3.34	
ETH_00026815	-3.8	0.96	2.89	
ETH_00026820	16.8	4.31	0.24	
ETH_00026825	40.6	5.71	0.37	
ETH_00026830	52.3	9.54	3.83	
ETH_00026835	-3.4	5.02	6.79	
ETH_00026840	-4.5	0.64	2.81	
ETH_00026845	1.2	0.48	0.18	
ETH_00026850	1.2	1.02	0.81	
ETH_00026855	1.3	0.6	0.27	
ETH_00026860	-7.7	2.39	5.34	
ETH_00026865	-21.5	0.11	4.53	
ETH_00026870	-26.7	2.1	6.84	
ETH_00026875	-2.4	4.99	6.24	
ETH_00026880	-5.9	2.51	5.08	
ETH_00026885	21.5	6.23	1.8	
ETH_00026890	-2.7	6.85	8.27	
ETH_00026895	5.3	5.22	2.81	
ETH_00026900	26.2	5.07	0.36	
ETH_00026905	6.3	2.7	0.05	
ETH_00026910	-3.3	4.77	6.51	
ETH_00026915	-1	2.77	2.81	
ETH_00026920	-8.6	3.93	7.03	
ETH_00026925	3.1	7.94	6.31	
ETH_00026930	5.2	4.87	2.51	
ETH_00026935	-2.5	6.11	7.45	
ETH_00026940	1.1	0.17	0.05	
ETH_00026945	-1.5	1.18	1.76	
ETH_00026950	-1.3	1.89	2.25	
ETH_00026955	44.9	5.57	0.08	
ETH_00026960	-2.5	5.11	6.42	
ETH_00026965	-462.8	0	8.85	
ETH_00026970	6.3	4.11	1.45	
ETH_00026975	2.2	5.68	4.56	
ETH_00026980	1.3	8.49	8.14	
ETH_00026985	6.1	3.94	1.35	
ETH_00026990	3.6	5.53	3.68	
ETH_00026995	8.1	7.38	4.37	
ETH_00027000	5.6	5.56	3.09	
ETH_00027005	2.7	5.15	3.73	
ETH_00027010	1.6	2.71	2.07	
ETH_00027015	1.3	2.28	1.89	
ETH_00027020	3.8	5.44	3.5	
ETH_00027025	-2.1	3.75	4.83	
ETH_00027030	2.8	5.13	3.65	
ETH_00027035	-8.3	3.17	6.22	
ETH_00027040	1	3.35	3.34	
ETH_00027045	1.4	1.15	0.71	
ETH_00027050	-1	5.14	5.18	
ETH_00027055	-1.6	3	3.69	
ETH_00027060	2.3	5.97	4.79	
ETH_00027080	2.4	1.34	0.08	
ETH_00027085	-1	0.2	0.22	
ETH_00027090	3	1.75	0.16	
ETH_00027095	-2.1	2.76	3.85	
ETH_00027100	-6.8	2.39	5.15	
ETH_00027105	-3	1.02	2.63	
ETH_00027110	-2.4	2.83	4.11	
ETH_00027115	1.4	0.75	0.22	
ETH_00027120	3.6	2.42	0.59	
ETH_00027125	-1.2	0.61	0.88	
ETH_00027130	-1.4	0.33	0.85	
ETH_00027135	235.9	8.54	0.66	
ETH_00027140	-23.8	5	9.57	
ETH_00027145	-7.4	0.36	3.24	
ETH_00027150	-1.3	5.06	5.49	
ETH_00027155	3.5	5.34	3.54	
ETH_00027160	-9.8	0.51	3.8	
ETH_00027165	-32.6	0.48	5.5	
ETH_00027170	-56.8	0.35	6.18	
ETH_00027175	1.8	1.2	0.33	
ETH_00027180	-1.2	0.13	0.45	
ETH_00027185	-12	1.22	4.81	
ETH_00027190	-5.7	1.27	3.79	
ETH_00027195	3.4	4.34	2.56	
ETH_00027200	26.9	6.25	1.51	
ETH_00027205	26.8	6.3	1.56	
ETH_00027210	1.2	0.59	0.31	
ETH_00027215	-94.8	1.26	7.83	
ETH_00027220	-1	0	0.03	
ETH_00027225	1	0	0	
ETH_00027230	-1.1	0	0.09	
ETH_00027235	1	0	0	
ETH_00027240	-2.4	0.02	1.3	
ETH_00027245	-2.4	0	1.28	
ETH_00027250	1693.2	10.73	0	
ETH_00027255	222.2	8.05	0.25	
ETH_00027260	10.4	4.25	0.87	
ETH_00027265	41.4	6.51	1.14	
ETH_00027270	20.6	5.46	1.1	
ETH_00027275	4.6	2.66	0.46	
ETH_00027280	5.5	3.05	0.58	
ETH_00027285	6.5	3.76	1.06	
ETH_00027290	-1.6	6.92	7.62	
ETH_00027295	28.3	6.66	1.84	
ETH_00027300	-20.4	0.15	4.5	
ETH_00027305	2.6	5.7	4.34	
ETH_00027310	-4.5	0.06	2.22	
ETH_00027315	7.1	5.13	2.3	
ETH_00027320	10	3.86	0.53	
ETH_00027325	5	2.63	0.31	
ETH_00027330	-3.9	5.39	7.36	
ETH_00027335	1.7	5.35	4.59	
ETH_00027340	-4	2.5	4.48	
ETH_00027345	-3.2	1.54	3.21	
ETH_00027350	5.8	2.81	0.28	
ETH_00027355	7.6	3.99	1.06	
ETH_00027360	1.1	6.59	6.47	
ETH_00027365	-2	0.06	1.04	
ETH_00027370	1.4	5.89	5.4	
ETH_00027375	-1.3	3.18	3.56	
ETH_00027380	158.4	8.05	0.74	
ETH_00027385	1	7.24	7.23	
ETH_00027390	-2.2	7.16	8.31	
ETH_00027395	-14.5	2.74	6.6	
ETH_00027400	3.4	2.06	0.27	
ETH_00027405	-7.1	2.18	5	
ETH_00027410	-27.7	3.21	8	
ETH_00027415	4.3	2.14	0.03	
ETH_00027420	2.2	9.47	8.32	
ETH_00027425	1	0	0	
ETH_00027430	2.2	5	3.88	
ETH_00027435	5.2	4.2	1.82	
ETH_00027440	6.7	2.89	0.15	
ETH_00027445	28.4	8.01	3.18	
ETH_00027450	6.6	2.75	0.03	
ETH_00027455	-1.1	0.29	0.4	
ETH_00027460	1.3	1.49	1.08	
ETH_00027465	1.3	4.25	3.84	
ETH_00027470	-1.4	0	0.51	
ETH_00027475	-1	0	0.01	
ETH_00027480	-72.6	0.7	6.88	
ETH_00027485	6.9	7.58	4.8	
ETH_00027490	-35.9	1.31	6.47	
ETH_00027495	-1.4	2.12	2.64	
ETH_00027500	3.7	5.27	3.39	
ETH_00027505	10.7	5.28	1.86	
ETH_00027510	-15.2	0.38	4.3	
ETH_00027515	2.2	1.63	0.51	
ETH_00027520	2.2	5.01	3.86	
ETH_00027525	-1.6	6.47	7.13	
ETH_00027530	13.7	6.35	2.57	
ETH_00027535	1.9	2.56	1.64	
ETH_00027540	-2.2	5.14	6.27	
ETH_00027545	-1.4	3.39	3.9	
ETH_00027550	2.5	4.34	3.02	
ETH_00027555	-6.9	1.36	4.16	
ETH_00027560	-1.6	3.84	4.55	
ETH_00027565	1.4	1.01	0.56	
ETH_00027570	-1.5	3.41	4.04	
ETH_00027575	18.4	4.39	0.18	
ETH_00027580	1.3	4.17	3.79	
ETH_00027585	2.4	3.19	1.91	
ETH_00027590	9.2	5.59	2.39	
ETH_00027595	5.6	5.31	2.82	
ETH_00027600	1.2	2.57	2.35	
ETH_00027605	-4	3.22	5.21	
ETH_00027610	-2.5	3.66	4.97	
ETH_00027615	-6.4	1.43	4.12	
ETH_00027620	69.1	8.32	2.21	
ETH_00027625	-1.9	7.88	8.78	
ETH_00027630	-1.6	0	0.65	
ETH_00027635	6.7	5.28	2.54	
ETH_00027640	8.1	6.35	3.33	
ETH_00027645	-85.5	3.74	10.16	
ETH_00027650	18.5	4.48	0.27	
ETH_00027655	2.5	3.59	2.26	
ETH_00027660	64.7	8.25	2.24	
ETH_00027665	-4.3	3.82	5.91	
ETH_00027670	-28.9	3.2	8.05	
ETH_00027675	13.4	7.69	3.95	
ETH_00027680	-6.9	3.38	6.17	
ETH_00027685	14	7.76	3.95	
ETH_00027690	2.3	6.19	4.99	
ETH_00027695	1.4	0.66	0.15	
ETH_00027700	1.1	0.16	0.07	
ETH_00027705	1.6	1.46	0.8	
ETH_00027710	-1.4	3	3.49	
ETH_00027715	-2.2	2.44	3.59	
ETH_00027720	3.1	4.24	2.61	
ETH_00027725	6.6	4.72	2	
ETH_00027730	-1	0.26	0.32	
ETH_00027735	-1.5	3.03	3.64	
ETH_00027740	-1.9	0.47	1.41	
ETH_00027745	3.6	4.55	2.72	
ETH_00027750	-1.9	3.93	4.85	
ETH_00027755	-124.6	0	6.96	
ETH_00027760	-133.3	0.96	8.01	
ETH_00027765	10.2	6.15	2.8	
ETH_00027770	-1.3	0	0.36	
ETH_00027775	5.1	3.21	0.86	
ETH_00027780	1.1	2.79	2.62	
ETH_00027785	2.3	2.96	1.78	
ETH_00027790	47.7	5.71	0.13	
ETH_00027795	2	0.98	0	
ETH_00027800	-6.4	1.3	3.97	
ETH_00027805	1.9	2.6	1.67	
ETH_00027810	-17.6	0	4.14	
ETH_00027815	55.9	7.06	1.25	
ETH_00027820	1.4	0.96	0.48	
ETH_00027825	1.3	5.16	4.82	
ETH_00027830	2	2.95	1.98	
ETH_00027835	-515.1	0.09	9.09	
ETH_00027840	-1.8	4.26	5.12	
ETH_00027845	-2	4.61	5.62	
ETH_00027850	11.1	4.15	0.68	
ETH_00027855	6.6	3.93	1.21	
ETH_00027860	-79.8	0.73	7.05	
ETH_00027865	-6	2.75	5.34	
ETH_00027870	1.7	5.02	4.29	
ETH_00027875	-13.8	2.69	6.48	
ETH_00027880	42.7	5.52	0.1	
ETH_00027885	2.9	2.06	0.53	
ETH_00027890	65.5	6.31	0.28	
ETH_00027895	8.6	5.77	2.67	
ETH_00027900	1.9	6.08	5.18	
ETH_00027905	-1.3	0.75	1.12	
ETH_00027910	2.7	2.34	0.92	
ETH_00027915	4.5	3.4	1.24	
ETH_00027920	3.2	5.65	3.95	
ETH_00027925	4.8	5.94	3.67	
ETH_00027930	8.8	6.2	3.06	
ETH_00027935	4	2.8	0.79	
ETH_00027940	1.5	1.06	0.44	
ETH_00027945	-1.5	5.16	5.72	
ETH_00027950	-9.6	2.7	5.96	
ETH_00027955	2.4	1.51	0.23	
ETH_00027960	1.3	5.97	5.59	
ETH_00027965	-1	0.03	0.05	
ETH_00027970	-35.8	1.53	6.69	
ETH_00027975	1.8	5.22	4.36	
ETH_00027980	-1.7	3.26	3.99	
ETH_00027985	3.6	5.09	3.24	
ETH_00027990	-2.7	4.35	5.78	
ETH_00027995	4	5.62	3.61	
ETH_00028000	-14.1	0.72	4.53	
ETH_00028005	-1	5.45	5.45	
ETH_00028010	4.7	4.7	2.46	
ETH_00028015	1.3	4.49	4.08	
ETH_00028020	-5.9	1.71	4.27	
ETH_00028025	-1.1	0.19	0.3	
ETH_00028030	-60.3	0.06	5.98	
ETH_00028035	-1.1	5.26	5.36	
ETH_00028040	53.2	7.52	1.79	
ETH_00028045	-1.6	3.58	4.25	
ETH_00028050	-1.7	5.24	6	
ETH_00028055	-9	1.34	4.51	
ETH_00028060	-2.5	0.3	1.62	
ETH_00028065	1.1	4.82	4.63	
ETH_00028070	-1.1	4.24	4.36	
ETH_00028075	-225.3	0.08	7.9	
ETH_00028080	1.8	5.29	4.41	
ETH_00028085	-3.8	1.74	3.68	
ETH_00028090	2.4	2.15	0.87	
ETH_00028095	12.7	3.88	0.21	
ETH_00028100	96.5	7.44	0.85	
ETH_00028105	4.5	2.4	0.24	
ETH_00028110	8.4	5.44	2.37	
ETH_00028115	-1.6	2.25	2.92	
ETH_00028120	6.8	5.25	2.49	
ETH_00028125	220.5	8.8	1.02	
ETH_00028130	1.8	5.65	4.81	
ETH_00028135	31.3	6.69	1.73	
ETH_00028140	1.8	2.63	1.81	
ETH_00028145	1.2	0.27	0	
ETH_00028150	-2.7	3.81	5.22	
ETH_00028155	-23.1	0.97	5.5	
ETH_00028160	60	6.12	0.21	
ETH_00028165	11.6	5.51	1.97	
ETH_00028170	-1.5	4.67	5.21	
ETH_00028175	4.4	6.83	4.71	
ETH_00028180	2	1.03	0	
ETH_00028185	7.8	6.36	3.39	
ETH_00028190	8.3	6.25	3.19	
ETH_00028195	1.1	8.1	7.97	
ETH_00028200	3.3	2.89	1.16	
ETH_00028205	1.7	3.03	2.24	
ETH_00028210	4.9	3.44	1.14	
ETH_00028215	-45.1	1.42	6.92	
ETH_00028220	-182.3	0.2	7.71	
ETH_00028225	19.6	6.32	2.02	
ETH_00028230	8.9	3.19	0.03	
ETH_00028235	1.5	1.32	0.76	
ETH_00028240	-1.6	2.35	3	
ETH_00028245	7.5	5.96	3.05	
ETH_00028250	-30.8	0	4.94	
ETH_00028255	-18.6	2.51	6.73	
ETH_00028260	-1.7	4.54	5.28	
ETH_00028265	1	0	0	
ETH_00028270	1	0	0	
ETH_00028275	1.1	0.42	0.31	
ETH_00028280	14.4	4.12	0.27	
ETH_00028285	42.2	6.78	1.39	
ETH_00028290	-1.9	6.64	7.56	
ETH_00028295	4	2.97	0.98	
ETH_00028300	-4.2	3.65	5.7	
ETH_00028305	-1.4	2.82	3.29	
ETH_00028310	10.7	11.27	7.85	
ETH_00028315	-4	3.34	5.33	
ETH_00028320	7	3.25	0.44	
ETH_00028325	5.8	5.45	2.92	
ETH_00028330	-92.8	1.28	7.81	
ETH_00028335	9.6	8.41	5.14	
ETH_00028340	39.3	9.13	3.83	
ETH_00028345	29.8	9.2	4.3	
ETH_00028350	25.1	11.99	7.34	
ETH_00028355	3.5	2.1	0.3	
ETH_00028360	2.8	4.97	3.5	
ETH_00028365	2.8	3.38	1.91	
ETH_00028370	2.1	3.43	2.39	
ETH_00028375	16.6	6.39	2.34	
ETH_00028380	-3.4	5.02	6.77	
ETH_00028385	-4.6	0.71	2.9	
ETH_00028390	-1.5	0.23	0.85	
ETH_00028395	-5.7	3.32	5.84	
ETH_00028400	-1.1	0	0.14	
ETH_00028405	1.9	4.35	3.39	
ETH_00028410	-1	3.92	3.98	
ETH_00028415	88.6	6.6	0.13	
ETH_00028420	3.6	4.57	2.72	
ETH_00028425	-2.3	3.65	4.83	
ETH_00028430	-1	2.98	3.01	
ETH_00028435	-1	6.2	6.2	
ETH_00028440	-2683.7	0.5	11.89	
ETH_00028445	-1342.1	0	10.39	
ETH_00028450	-2.5	2.96	4.31	
ETH_00028455	-1.4	4.02	4.52	
ETH_00028460	1.5	4.14	3.6	
ETH_00028465	-1.6	4.14	4.84	
ETH_00028470	8.8	3.79	0.65	
ETH_00028475	15.5	7.03	3.08	
ETH_00028480	517	11.36	2.34	
ETH_00028485	1.2	2.3	2.03	
ETH_00028490	-1.8	1.14	1.96	
ETH_00028495	-1.6	1.72	2.44	
ETH_00028500	2.5	2.19	0.85	
ETH_00028505	2	1.66	0.63	
ETH_00028510	-1.1	7.12	7.27	
ETH_00028515	4.1	5	2.95	
ETH_00028520	1.4	7.39	6.93	
ETH_00028525	3.6	3.16	1.32	
ETH_00028530	6.9	3.61	0.83	
ETH_00028535	99	6.98	0.35	
ETH_00028540	1	5.89	5.87	
ETH_00028545	2.1	1.49	0.44	
ETH_00028550	40.4	5.51	0.17	
ETH_00028555	2.5	6.87	5.55	
ETH_00028560	1.5	1.11	0.57	
ETH_00028565	-342.7	0.18	8.6	
ETH_00028570	2.9	6.9	5.37	
ETH_00028575	55	8.62	2.84	
ETH_00028580	-144.3	0.84	8.01	
ETH_00028585	86	6.65	0.22	
ETH_00028590	-2.3	2.85	4.07	
ETH_00028595	-32	0.71	5.71	
ETH_00028600	-54.5	0.44	6.21	
ETH_00028605	39.7	7.06	1.75	
ETH_00028610	2	5.73	4.75	
ETH_00028615	-61.4	1	6.94	
ETH_00028620	1.3	0.57	0.23	
ETH_00028625	1.2	0.44	0.24	
ETH_00028630	-13.2	0.93	4.65	
ETH_00028635	-1.3	3.42	3.83	
ETH_00028640	1.1	0.48	0.28	
ETH_00028645	7.9	3.27	0.29	
ETH_00028650	-2.4	3.88	5.14	
ETH_00028655	5.4	7.14	4.72	
ETH_00028660	1.9	2.52	1.56	
ETH_00028665	-79.1	0.53	6.84	
ETH_00028670	-1.3	3.92	4.3	
ETH_00028675	3.4	2.02	0.24	
ETH_00028680	2.2	1.2	0.06	
ETH_00028685	-12.6	1.5	5.15	
ETH_00028690	-5.7	2.84	5.36	
ETH_00028695	-2.4	4.2	5.46	
ETH_00028700	4	6.09	4.09	
ETH_00028705	4.8	4.86	2.61	
ETH_00028710	3.6	5.39	3.56	
ETH_00028715	-9.6	6.08	9.34	
ETH_00028720	-15.1	4.89	8.81	
ETH_00028725	-8.3	0.14	3.2	
ETH_00028730	32.9	6.16	1.12	
ETH_00028735	-61.6	0	5.94	
ETH_00028740	-168.6	0	7.4	
ETH_00028745	2	1.84	0.86	
ETH_00028750	3.9	5.24	3.26	
ETH_00028755	-1.2	0	0.29	
ETH_00028760	1.2	0.25	0	
ETH_00028765	92.8	6.98	0.45	
ETH_00028770	1.7	5.72	4.95	
ETH_00028775	1.7	6.17	5.43	
ETH_00028780	-7.3	2.36	5.22	
ETH_00028785	-15.4	2.22	6.16	
ETH_00028790	-7.9	2.63	5.62	
ETH_00028795	3.8	7.12	5.2	
ETH_00028800	26.1	5.92	1.21	
ETH_00028805	-49	0.31	5.92	
ETH_00028810	-40.7	0.91	6.26	
ETH_00028815	2.5	5.13	3.8	
ETH_00028820	-35.5	1.5	6.65	
ETH_00028825	-1.1	3.52	3.69	
ETH_00028830	2.7	3.53	2.08	
ETH_00028835	-28.7	0.7	5.55	
ETH_00028840	1.2	4.58	4.34	
ETH_00028845	1.6	6.59	5.89	
ETH_00028850	-44.6	0.35	5.83	
ETH_00028855	70.6	6.34	0.2	
ETH_00028860	-23.2	1.5	6.03	
ETH_00028865	1.2	3.48	3.24	
ETH_00028870	2.9	2.63	1.11	
ETH_00028875	-1.6	4.93	5.63	
ETH_00028880	-5.6	3.56	6.04	
ETH_00028885	2.4	4.71	3.47	
ETH_00028890	-1.1	0.54	0.7	
ETH_00028895	-1	0.41	0.47	
ETH_00028900	-1.2	0.38	0.59	
ETH_00028905	8.9	6.16	3	
ETH_00028910	20.6	5.07	0.71	
ETH_00028915	4.4	2.97	0.83	
ETH_00028920	1.8	5.42	4.53	
ETH_00028925	-1.3	5.82	6.19	
ETH_00028930	9.2	3.62	0.42	
ETH_00028935	23	5.79	1.27	
ETH_00028940	1.2	6.25	5.97	
ETH_00028945	24.9	7.52	2.89	
ETH_00028950	7.5	8.18	5.28	
ETH_00028955	-8.8	1.18	4.32	
ETH_00028960	-1.7	8.25	8.98	
ETH_00028965	74.8	6.37	0.14	
ETH_00028970	3.5	1.82	0	
ETH_00028975	10.1	3.5	0.17	
ETH_00028980	3.1	2.74	1.11	
ETH_00028985	6.6	6.01	3.28	
ETH_00028990	3.4	7.48	5.72	
ETH_00028995	65.9	10.15	4.11	
ETH_00029000	-1103.1	1.01	11.11	
ETH_00029005	-2.8	2.18	3.65	
ETH_00029010	7.4	5.89	3.01	
ETH_00029015	2.1	4.96	3.87	
ETH_00029020	1	2.35	2.29	
ETH_00029025	-10.1	3.57	6.9	
ETH_00029030	1.8	4.2	3.38	
ETH_00029035	-2.7	3.28	4.7	
ETH_00029040	-2.4	2.85	4.13	
ETH_00029045	-4.2	4.15	6.21	
ETH_00029050	-10	4.33	7.65	
ETH_00029055	-1.3	3.7	4.08	
ETH_00029060	13.7	7.32	3.55	
ETH_00029065	1.3	0.48	0.1	
ETH_00029070	118.8	6.89	0	
ETH_00029075	1	0	0	
ETH_00029080	1.5	1	0.46	
ETH_00029085	1.1	0.3	0.17	
ETH_00029090	-267.7	0.3	8.37	
ETH_00029095	246.6	8.16	0.22	
ETH_00029100	-9.1	2.09	5.27	
ETH_00029105	1.1	4.34	4.18	
ETH_00029110	-2.7	3.61	5.04	
ETH_00029115	-1.1	2.44	2.55	
ETH_00029120	2	4.03	3.06	
ETH_00029125	3.1	4.24	2.62	
ETH_00029130	5.2	3.7	1.31	
ETH_00029135	1.4	3.87	3.43	
ETH_00029140	38.2	6.41	1.15	
ETH_00029145	8.2	4.33	1.3	
ETH_00029150	1.1	4.71	4.53	
ETH_00029155	13.3	7.1	3.36	
ETH_00029160	3.1	2.79	1.17	
ETH_00029165	-2.8	4.34	5.85	
ETH_00029170	2.1	5.97	4.92	
ETH_00029175	-29	5.7	10.55	
ETH_00029180	5.5	7.08	4.63	
ETH_00029185	-1.3	4.95	5.32	
ETH_00029190	-33.8	0.17	5.26	
ETH_00029195	-6.7	0	2.74	
ETH_00029200	-1.7	0.93	1.73	
ETH_00029205	-7.6	7.41	10.35	
