[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00003395	1.6	4.49	3.79	
ETH_00003400	1.4	4.7	4.25	
ETH_00003405	-1	0	0.06	
ETH_00003410	4.8	2.35	0.09	
ETH_00003415	1.4	0.56	0.05	
ETH_00003420	8.5	6.25	3.17	
ETH_00003425	-13.8	0.95	4.74	
ETH_00003430	1.5	7.31	6.75	
ETH_00003435	-6	2.11	4.7	
ETH_00003440	-2.1	2.13	3.21	
ETH_00003445	1.1	4.7	4.6	
ETH_00003450	-2	3.92	4.88	
ETH_00003455	1	0	0	
ETH_00003460	-1.2	5.96	6.22	
ETH_00003465	41.2	5.62	0.26	
ETH_00003470	18.9	4.38	0.14	
ETH_00003475	1.1	1.09	0.95	
ETH_00003480	2.4	1.51	0.23	
ETH_00003485	3.7	2.69	0.8	
ETH_00003490	2.9	2.42	0.86	
ETH_00003495	2.8	2.33	0.82	
ETH_00003500	-20.4	1.69	6.03	
ETH_00003505	8.2	4.77	1.74	
ETH_00003510	-1	2.89	2.96	
ETH_00003515	1.1	0.2	0.07	
ETH_00003520	-200.1	2.09	9.73	
ETH_00003525	-2.3	1.82	3.04	
ETH_00003530	-2.6	3.25	4.61	
ETH_00003535	-1.6	3.73	4.4	
ETH_00003540	-6.2	3.02	5.65	
ETH_00003545	-1.2	0.57	0.83	
ETH_00003550	4	6.58	4.6	
ETH_00003555	-1.8	1.32	2.15	
ETH_00003560	55.5	5.8	0	
ETH_00003565	302.5	9.02	0.78	
ETH_00003570	-16.2	3.7	7.72	
ETH_00003575	21.5	8.28	3.86	
ETH_00003580	-15.6	1.93	5.89	
ETH_00003585	13.2	6.77	3.04	
ETH_00003590	-2.3	4.45	5.63	
ETH_00003595	163	8.24	0.89	
ETH_00003600	1.7	5.42	4.64	
ETH_00003605	-1.4	0.94	1.38	
ETH_00003610	-1.1	3.78	3.88	
ETH_00003615	1.5	5.74	5.12	
ETH_00003620	-1.7	0	0.79	
ETH_00003625	-2	0.13	1.13	
ETH_00003630	-16	0.26	4.26	
ETH_00003635	-3.6	0.3	2.14	
ETH_00003640	-1.3	0.47	0.89	
ETH_00003645	-7.3	3.76	6.63	
ETH_00003650	-3.5	1.3	3.11	
ETH_00003655	4.8	6.29	4.01	
ETH_00003660	-1.2	1	1.27	
ETH_00003665	-3.5	0	1.82	
ETH_00003670	-3.9	2.35	4.31	
ETH_00003675	-24	0.11	4.69	
ETH_00003680	-40.2	0.68	6.01	
ETH_00003685	-15.3	3.08	7.02	
ETH_00003690	2.4	6.57	5.32	
ETH_00003695	-2.9	4.35	5.91	
ETH_00003700	2.6	4.09	2.73	
ETH_00003705	3.9	3.61	1.65	
ETH_00003710	1	0	0	
ETH_00003715	1	0	0	
ETH_00003720	20.7	6.89	2.52	
ETH_00003725	-1.3	3.86	4.21	
ETH_00003730	-1.7	0.12	0.85	
ETH_00003735	3.8	4.57	2.63	
ETH_00003740	-4.9	2.84	5.12	
ETH_00003745	-1.1	0	0.12	
ETH_00003750	-1.2	0.33	0.6	
ETH_00003755	521.4	9.18	0.15	
ETH_00003760	1.2	2.72	2.44	
ETH_00003765	-8.1	1.74	4.76	
ETH_00003770	2.6	2.22	0.87	
ETH_00003775	-85	0.63	7.04	
ETH_00003780	4.6	9.15	6.93	
ETH_00003785	2.9	5.21	3.69	
ETH_00003790	6.1	7.1	4.48	
ETH_00003795	1.5	1.94	1.34	
ETH_00003800	-1.2	1.51	1.75	
ETH_00003805	-1.1	3.09	3.27	
ETH_00003810	1.3	4.8	4.46	
ETH_00003815	1.1	4.36	4.2	
ETH_00003820	-1.8	5.69	6.52	
ETH_00003825	60.2	6.29	0.38	
ETH_00003830	7.6	3.53	0.6	
ETH_00003835	2.1	2.26	1.19	
ETH_00003840	2.2	2.06	0.89	
ETH_00003845	2.3	2.15	0.97	
ETH_00003850	1.5	0.96	0.35	
ETH_00003855	3.4	2.14	0.36	
ETH_00003860	3.3	2.53	0.8	
ETH_00003865	177.5	8.83	1.35	
ETH_00003895	-1	0	0.04	
ETH_00003900	-84.1	0.07	6.46	
ETH_00003905	1.1	5.42	5.33	
ETH_00003910	-1	0.2	0.24	
ETH_00003915	-5.5	0.08	2.53	
ETH_00003920	-4.2	0	2.08	
ETH_00003925	1.5	0.74	0.19	
ETH_00003930	1.1	0.4	0.22	
ETH_00003935	1.5	0.61	0.04	
ETH_00003940	-5.7	4.41	6.93	
ETH_00003945	2.5	2.2	0.9	
ETH_00003950	-1.9	1.4	2.33	
ETH_00003955	-1.1	4.46	4.55	
ETH_00003960	-4.2	1.11	3.18	
ETH_00003965	-1	0.66	0.71	
ETH_00003970	11.7	4.03	0.48	
ETH_00003975	40.2	5.47	0.14	
ETH_00003980	-1.3	5.85	6.17	
ETH_00003985	6.5	4.74	2.04	
ETH_00003990	5.6	3.19	0.71	
ETH_00003995	-1.6	4.76	5.41	
ETH_00004000	4.4	6.26	4.11	
ETH_00004005	-14	0.83	4.64	
ETH_00004010	-2.4	0.17	1.44	
ETH_00004015	-1.6	0.38	1.06	
ETH_00004020	-1.1	6.17	6.35	
ETH_00004025	1	0	0	
ETH_00004030	1	0	0	
ETH_00004035	-6.5	2.79	5.48	
ETH_00004040	-1.6	6.56	7.25	
ETH_00004045	86.9	6.65	0.21	
ETH_00004050	1.4	3.74	3.24	
ETH_00004055	-26.7	2.63	7.37	
ETH_00004060	-95.2	0.22	6.79	
ETH_00004065	-119.2	0.23	7.13	
ETH_00004070	60.5	7.28	1.36	
ETH_00004075	-1.9	5.62	6.55	
ETH_00004080	-3.7	1.33	3.23	
ETH_00004085	-2.6	0.27	1.67	
ETH_00004090	-15.6	0.9	4.87	
ETH_00004095	-1.5	1.91	2.49	
ETH_00004100	39.3	5.97	0.67	
ETH_00004105	35.5	5.65	0.5	
ETH_00004110	-2.8	1.51	3.01	
ETH_00004115	-5.8	1.42	3.96	
ETH_00004120	1.5	2.26	1.65	
ETH_00004125	5.5	3.12	0.67	
ETH_00004130	1.6	2.65	1.94	
ETH_00004135	-1.4	3.62	4.13	
ETH_00004140	-191	0.54	8.12	
ETH_00004145	2.3	6.73	5.5	
ETH_00004150	-117.3	1.48	8.36	
ETH_00004155	-115.9	0	6.86	
ETH_00004160	-45	1.12	6.61	
ETH_00004165	-2.2	7.58	8.7	
ETH_00004170	1.1	2.79	2.67	
ETH_00004175	1	0.12	0.09	
ETH_00004180	-255.6	0.96	8.96	
ETH_00004185	-79.1	0.85	7.16	
ETH_00004190	-1.9	0.58	1.53	
ETH_00004195	-6.8	5.93	8.69	
ETH_00004200	7.6	7.08	4.16	
ETH_00004205	18.5	6.24	2.04	
ETH_00004210	-168.6	0.18	7.57	
ETH_00004215	-1.2	0	0.26	
ETH_00004220	-2.6	0	1.39	
ETH_00004225	-440.3	0.18	8.96	
ETH_00004230	-11	2.53	5.99	
ETH_00004235	-4.3	0.04	2.14	
ETH_00004240	1	0	0	
ETH_00004245	-2	0.96	1.96	
ETH_00004250	-2.5	1.99	3.28	
ETH_00004255	20.2	7.75	3.42	
ETH_00004260	-1.1	5.18	5.37	
ETH_00004265	2.3	4.8	3.58	
ETH_00004270	-22.5	1.51	6	
ETH_00004275	-16.5	1.01	5.06	
ETH_00004280	-115.3	0.51	7.36	
ETH_00004285	-28.4	2.01	6.84	
ETH_00004290	3	6.82	5.25	
ETH_00004295	2.6	4.1	2.72	
ETH_00004300	-78.7	1.56	7.85	
ETH_00004305	-1.8	5.89	6.74	
ETH_00004310	-1.7	5.94	6.67	
ETH_00004315	-9.9	0.78	4.08	
ETH_00004320	-1	0.12	0.12	
ETH_00004325	7	3.9	1.11	
ETH_00004330	-6.8	3.9	6.66	
ETH_00004335	1.4	3.88	3.42	
ETH_00004340	-32.1	0.76	5.76	
ETH_00004345	1.6	2.43	1.78	
ETH_00004350	2.2	2.69	1.54	
ETH_00004355	-3.6	0.67	2.52	
ETH_00004360	8	7.15	4.16	
ETH_00004365	-6.2	2.42	5.05	
ETH_00004370	-2.9	3.57	5.09	
ETH_00004375	7.2	6.14	3.28	
ETH_00004380	-1.5	4.41	4.99	
ETH_00004385	2.1	4.65	3.56	
ETH_00004390	-15.4	0.28	4.23	
ETH_00004395	-4.2	1.8	3.88	
ETH_00004400	1.1	0.28	0.2	
ETH_00004405	1.1	6.14	6.03	
ETH_00004410	11.9	4.26	0.69	
ETH_00004415	-3.7	4.1	5.99	
ETH_00004420	2	3.62	2.58	
ETH_00004425	-2.2	2.45	3.57	
ETH_00004430	-12.5	2.14	5.79	
ETH_00004435	1082.1	11.35	1.27	
ETH_00004440	-2.6	1.88	3.28	
ETH_00004445	12.5	5.99	2.35	
ETH_00004450	1	2.41	2.39	
ETH_00004455	1.8	0.98	0.16	
ETH_00004460	-3.7	3.48	5.36	
ETH_00004465	-9.1	2.31	5.49	
ETH_00004470	-1.5	2.83	3.43	
ETH_00004475	-28.1	2.62	7.43	
ETH_00004480	-4	4.11	6.11	
ETH_00004485	-32.6	0.46	5.49	
ETH_00004490	1.5	2.68	2.1	
ETH_00004495	-7.9	0.91	3.89	
ETH_00004500	9.8	4.26	0.96	
ETH_00004505	9.1	5.71	2.53	
ETH_00004510	1578.8	11.16	0.53	
ETH_00004515	-6.3	1.22	3.88	
ETH_00004520	-30.9	0.15	5.1	
ETH_00004525	1.2	0.81	0.6	
ETH_00004530	-1.4	3.89	4.36	
ETH_00004535	-10	0.53	3.86	
ETH_00004540	1	0.4	0.37	
ETH_00004545	-1.9	4.48	5.43	
ETH_00004550	8.9	8.93	5.78	
ETH_00004555	4.5	5.79	3.6	
ETH_00004560	-10	1.47	4.8	
ETH_00004565	-1.1	0	0.15	
ETH_00004570	-9.3	2.95	6.16	
ETH_00004575	2.1	7.28	6.21	
ETH_00004580	2.2	3.51	2.36	
ETH_00004585	-9.6	2.99	6.25	
ETH_00004590	11.6	5.4	1.86	
ETH_00004595	2.2	1.69	0.56	
ETH_00004600	-1.8	0.37	1.19	
ETH_00004605	-1.1	0.15	0.32	
ETH_00004610	-2.3	0.27	1.49	
ETH_00004615	1.2	0.37	0.14	
ETH_00004620	-1	1.1	1.15	
ETH_00004625	1.3	0.48	0.15	
ETH_00004630	-2.9	1.13	2.66	
ETH_00004635	2	4.67	3.66	
ETH_00004640	659.7	10.65	1.28	
ETH_00004645	1.6	4.36	3.73	
ETH_00004650	-115.8	1.8	8.65	
ETH_00004655	-1.5	0.28	0.87	
ETH_00004660	-1.5	1.07	1.61	
ETH_00004665	-1.1	0.19	0.32	
ETH_00004670	1.4	3.5	2.96	
ETH_00004675	-1.1	0.49	0.64	
ETH_00004680	-95.7	0.08	6.66	
ETH_00004685	2.9	3.55	2.03	
ETH_00004690	-10.5	1.01	4.4	
ETH_00004695	-1.1	0.23	0.38	
ETH_00004700	-1.3	0	0.39	
ETH_00004705	-1.5	0.08	0.61	
ETH_00004710	-6.7	1.33	4.08	
ETH_00004715	1.6	1.4	0.71	
ETH_00004720	-1.2	0	0.29	
ETH_00004725	-16.1	2.53	6.54	
ETH_00004730	-4.4	0.24	2.38	
ETH_00004735	-3.2	0.12	1.81	
ETH_00004740	-2.4	0.18	1.45	
ETH_00004745	-3.3	3.01	4.72	
ETH_00004750	-1	0	0.02	
ETH_00004755	46.1	7.25	1.73	
ETH_00004760	3.9	2.08	0.12	
ETH_00004765	4.7	2.45	0.2	
ETH_00004770	3.8	2.04	0.13	
ETH_00004775	8.1	3.24	0.22	
ETH_00004780	43.4	8.04	2.6	
ETH_00004785	2.8	7.21	5.7	
ETH_00004790	43.7	7.59	2.14	
ETH_00004795	1.8	7.45	6.58	
ETH_00004800	-5.6	8.3	10.77	
ETH_00004805	1	0	0	
ETH_00004810	1	0	0	
ETH_00004815	-1	0	0.04	
ETH_00004820	1	0	0	
ETH_00004825	1	0	0	
ETH_00004830	1	0	0	
ETH_00004835	-1.2	0	0.22	
ETH_00004840	-1	0	0.06	
ETH_00004845	-2.5	0.75	2.06	
ETH_00004850	4.2	3.5	1.42	
ETH_00004855	3.2	3.95	2.28	
ETH_00004860	1.9	0.93	0.03	
ETH_00004865	1.5	1.07	0.5	
ETH_00004870	-6.6	4.37	7.1	
ETH_00004875	-1.2	4.03	4.33	
ETH_00004880	-1.2	3.58	3.85	
ETH_00004885	-3.8	1.7	3.61	
ETH_00004890	3.6	4.54	2.71	
ETH_00004895	5.1	4.81	2.47	
ETH_00004900	9	4.93	1.76	
ETH_00004905	-526.8	1.8	10.85	
ETH_00004910	1	3.29	3.26	
ETH_00004915	12.4	7.27	3.63	
ETH_00004920	3.7	7.52	5.63	
ETH_00004925	1.3	0.56	0.13	
ETH_00004930	1.8	0.81	0	
ETH_00004935	-1.6	0.86	1.53	
ETH_00004940	-2.5	7.01	8.36	
ETH_00004945	-11	1.53	4.99	
ETH_00004950	202.6	8.29	0.62	
ETH_00004955	147.6	7.7	0.49	
ETH_00004960	44.5	6.81	1.33	
ETH_00004965	-47.9	1.45	7.03	
ETH_00004970	-3.8	4.01	5.91	
ETH_00004975	2.6	1.85	0.48	
ETH_00004980	-9.8	0.03	3.33	
ETH_00004985	-42.4	1.1	6.51	
ETH_00004990	-4.8	4.33	6.6	
ETH_00004995	-5.4	3.04	5.46	
ETH_00005000	1	3.44	3.38	
ETH_00005005	2.1	4.09	3.01	
ETH_00005010	3.4	5.12	3.35	
ETH_00005015	-27.2	2.02	6.78	
ETH_00005020	113	9.92	3.1	
ETH_00005025	17.5	4.3	0.17	
ETH_00005030	-5.6	0.23	2.72	
ETH_00005035	-215.9	0.62	8.38	
ETH_00005040	3.8	3.88	1.96	
ETH_00005045	-1.4	1.4	1.88	
ETH_00005050	-1.7	0.3	1.03	
ETH_00005055	1	2.6	2.54	
ETH_00005060	2	5.18	4.2	
ETH_00005065	2.3	5.83	4.66	
ETH_00005070	-9.4	0.88	4.12	
ETH_00005075	3.5	4.84	3.04	
ETH_00005080	-23	2.68	7.2	
ETH_00005085	17.4	7.9	3.78	
ETH_00005090	18.9	6.8	2.56	
ETH_00005095	-11.3	0.3	3.8	
ETH_00005100	-1.1	6.31	6.4	
ETH_00005105	2.6	5.48	4.12	
ETH_00005110	16.9	8.35	4.28	
ETH_00005115	-3	3.98	5.57	
ETH_00005120	5.9	3.15	0.58	
ETH_00005125	1.8	4.66	3.79	
ETH_00005130	-1.7	4.24	4.97	
ETH_00005135	1.6	6.59	5.88	
ETH_00005140	1.8	4.43	3.59	
ETH_00005145	13.9	4.84	1.05	
ETH_00005150	-5	3.43	5.75	
ETH_00005155	2.8	6.48	4.98	
ETH_00005160	-8	4.53	7.53	
ETH_00005165	-21.3	1.63	6.04	
ETH_00005170	2.2	1.31	0.17	
ETH_00005175	-1.3	6.11	6.53	
ETH_00005180	1.2	5.27	5	
ETH_00005185	-3.8	2.31	4.23	
ETH_00005190	1.3	0.5	0.16	
ETH_00005195	1.3	7.18	6.8	
ETH_00005200	-1.2	4.22	4.53	
ETH_00005205	-79.1	0.07	6.37	
ETH_00005210	9.4	4.51	1.28	
ETH_00005215	-19.1	2.45	6.7	
ETH_00005220	14.8	4.76	0.87	
ETH_00005225	-1.1	4.64	4.71	
ETH_00005230	-4.9	3.07	5.38	
ETH_00005235	-1	0.52	0.52	
ETH_00005240	2.5	5.59	4.27	
ETH_00005245	2.3	2.8	1.59	
ETH_00005250	4.3	3.47	1.36	
ETH_00005255	4	7.96	5.95	
ETH_00005260	-16.6	0.72	4.78	
ETH_00005265	6.2	5.66	3.04	
ETH_00005270	1.5	3.57	3	
ETH_00005275	-2.1	4.93	5.98	
ETH_00005280	-152.5	1.15	8.4	
ETH_00005285	-2.3	3.27	4.47	
ETH_00005290	-2.4	3.45	4.71	
ETH_00005295	-1.6	3.71	4.34	
ETH_00005300	-27.5	0.53	5.31	
ETH_00005305	2.3	4.67	3.49	
ETH_00005310	-464.9	1.09	9.95	
ETH_00005315	-36.7	0.63	5.82	
ETH_00005320	-3.7	0.63	2.54	
ETH_00005325	-1.1	1.66	1.79	
ETH_00005330	-10.8	1.73	5.16	
ETH_00005335	60.1	7.9	1.99	
ETH_00005340	-1.3	1.84	2.23	
ETH_00005345	-2.1	3.7	4.79	
ETH_00005350	-2.5	0.49	1.79	
ETH_00005355	4.1	7.03	4.98	
ETH_00005360	1.5	6.2	5.6	
ETH_00005365	10	7.78	4.45	
ETH_00005370	-4.5	2.52	4.7	
ETH_00005375	-1.7	0.86	1.63	
ETH_00005380	-855.7	0.51	10.25	
ETH_00005385	-8.2	1.01	4.05	
ETH_00005390	1.5	5.65	5.05	
ETH_00005395	-1.4	8.78	9.28	
ETH_00005400	1416.4	12.24	1.77	
ETH_00005405	1296.3	11.31	0.97	
ETH_00005410	-1.5	1.88	2.42	
ETH_00005415	5.9	2.85	0.28	
ETH_00005420	-1.5	6.12	6.72	
ETH_00005425	-2.9	2.89	4.4	
ETH_00005430	-22.6	0.37	4.87	
ETH_00005435	-1.5	2.12	2.74	
ETH_00005440	-1.1	0	0.2	
ETH_00005445	237.3	8.01	0.12	
ETH_00005450	-2.5	0.73	2.03	
ETH_00005455	2.8	6.36	4.87	
ETH_00005460	-5.8	5.77	8.32	
ETH_00005465	10	4.49	1.17	
ETH_00005470	-13.2	3.1	6.82	
ETH_00005475	-1.1	0	0.14	
ETH_00005480	1	0	0	
ETH_00005485	1	0	0	
ETH_00005490	1.1	0.68	0.6	
ETH_00005495	1	0	0	
ETH_00005500	1	0.11	0.06	
ETH_00005505	1	0	0	
ETH_00005510	1	0	0	
ETH_00005515	1.6	3.64	3	
ETH_00005520	4.9	3.18	0.88	
ETH_00005525	-1	1.97	1.99	
ETH_00005530	1.3	4.89	4.49	
ETH_00005535	-2.8	2.2	3.68	
ETH_00005540	-8	0.27	3.27	
ETH_00005545	-3.1	2.81	4.47	
ETH_00005550	-8.8	2.38	5.51	
ETH_00005555	1.6	6.87	6.17	
ETH_00005560	-4.3	1.21	3.3	
ETH_00005565	-16.4	0.18	4.22	
ETH_00005570	-7.4	0	2.89	
ETH_00005575	-8	0.08	3.09	
ETH_00005580	-7.3	2.32	5.19	
ETH_00005585	-18.8	1.83	6.06	
ETH_00005590	-2.7	5.32	6.77	
ETH_00005595	9.7	3.28	0	
ETH_00005600	-1.5	0.13	0.72	
ETH_00005605	-3.5	4.42	6.21	
ETH_00005610	-8.6	3.32	6.42	
ETH_00005615	-1.3	0.15	0.52	
ETH_00005620	-1	0.47	0.48	
ETH_00005625	-5.1	0	2.35	
ETH_00005630	-22	0.1	4.55	
ETH_00005635	-6.8	0.44	3.2	
ETH_00005640	1	0	0	
ETH_00005645	-1.2	0	0.26	
ETH_00005650	3.7	1.88	0	
ETH_00005655	1.3	0.33	0	
ETH_00005660	1	0	0	
ETH_00005665	1	0	0	
ETH_00005670	1	0	0	
ETH_00005675	1	0	0	
ETH_00005680	-1.1	0	0.1	
ETH_00005685	1	0	0	
ETH_00005690	1	0	0	
ETH_00005695	2.5	5.3	3.98	
ETH_00005700	4.4	2.33	0.2	
ETH_00005705	47.5	8.41	2.84	
ETH_00005710	-91	1.19	7.7	
ETH_00005715	-1.5	1.16	1.7	
ETH_00005720	-31.3	4.04	9.01	
ETH_00005725	1.1	0.16	0.08	
ETH_00005730	3.9	2.14	0.17	
ETH_00005735	13.7	5.61	1.83	
ETH_00005740	91.7	9.23	2.71	
ETH_00005745	42.3	5.53	0.12	
ETH_00005750	-2.5	1.52	2.82	
ETH_00005755	-377.8	0.48	9.04	
ETH_00005760	-3.1	1.24	2.88	
ETH_00005765	4.7	2.68	0.46	
ETH_00005770	-47.2	0.33	5.89	
ETH_00005775	-2.6	0	1.39	
ETH_00005780	-1.5	1.34	1.96	
ETH_00005785	-2	0	1.02	
ETH_00005790	-3.7	0.07	1.94	
ETH_00005795	-70.1	3.41	9.54	
ETH_00005800	-2.9	0.8	2.31	
ETH_00005805	-1.4	2.2	2.66	
ETH_00005810	1.8	1.19	0.35	
ETH_00005815	-1.1	0.3	0.5	
ETH_00005820	-1.4	0.32	0.83	
ETH_00005825	-4.1	3.89	5.93	
ETH_00005830	2.8	4.37	2.89	
ETH_00005835	1.8	3	2.15	
ETH_00005840	-1.1	0.67	0.86	
ETH_00005845	5.6	6.35	3.86	
ETH_00005850	3	5.81	4.23	
ETH_00005855	5.2	2.61	0.24	
ETH_00005860	-1.2	0.28	0.52	
ETH_00005865	-3	0.19	1.79	
ETH_00005870	-20.4	0	4.35	
ETH_00005875	-1.3	0	0.38	
ETH_00005880	16.6	4.4	0.35	
ETH_00005885	-15.5	0.49	4.44	
ETH_00005890	-1.9	2.94	3.89	
ETH_00005895	1.8	1.58	0.76	
ETH_00005900	1.3	1.27	0.93	
ETH_00005905	16.8	8.66	4.59	
ETH_00005915	-12.7	3.5	7.17	
ETH_00005920	-4.4	0	2.14	
ETH_00005925	-1.8	0.2	1.03	
ETH_00005930	-1.2	0	0.23	
ETH_00005935	-1.1	2.77	2.91	
ETH_00005940	21.6	6.34	1.91	
ETH_00005945	1.3	4.95	4.59	
ETH_00005950	-52.2	5.15	10.86	
ETH_00005955	1.9	0.94	0.05	
ETH_00005960	1.5	1.31	0.76	
ETH_00005965	-1	0.4	0.4	
ETH_00005970	2.1	1.4	0.35	
ETH_00005975	2.2	2.91	1.8	
ETH_00005980	-98.9	0	6.63	
ETH_00005985	2.4	1.88	0.63	
ETH_00005990	-1.5	0	0.56	
ETH_00005995	48	8.62	3.03	
ETH_00006000	-6.9	0.84	3.63	
ETH_00006005	7.1	5.98	3.16	
ETH_00006010	-185.5	1.23	8.76	
ETH_00006015	-49.1	0.61	6.23	
ETH_00006020	-684	1.77	11.19	
ETH_00006025	-42.3	1.19	6.6	
ETH_00006030	2.3	3.26	2.04	
ETH_00006035	-1.2	1.93	2.19	
ETH_00006040	1.8	2.7	1.82	
ETH_00006045	-8.3	0.86	3.92	
ETH_00006050	-14.2	2.82	6.65	
ETH_00006055	99.8	8.38	1.74	
ETH_00006060	3.9	6.56	4.61	
ETH_00006065	-16.9	1.54	5.62	
ETH_00006070	-2.5	0.04	1.34	
ETH_00006075	-1570	1.42	12.04	
ETH_00006080	5.7	5.39	2.88	
ETH_00006085	-1.3	4.04	4.45	
ETH_00006090	-3.4	4.26	6.03	
ETH_00006095	14.5	5.6	1.74	
ETH_00006100	1	5.28	5.24	
ETH_00006105	-1	1.5	1.55	
ETH_00006110	5.3	9.7	7.3	
ETH_00006115	-2.2	0.44	1.58	
ETH_00006120	1.2	2.67	2.42	
ETH_00006125	2.7	7.51	6.1	
ETH_00006130	-84.3	2.3	8.69	
ETH_00006135	-10.2	3.26	6.61	
ETH_00006140	-14.6	0.47	4.34	
ETH_00006145	-4.7	0.43	2.67	
ETH_00006150	-2	3.06	4.08	
ETH_00006155	-1.4	4.24	4.71	
ETH_00006160	-419.3	0.77	9.48	
ETH_00006165	-46.5	0.9	6.44	
ETH_00006170	-1.3	2	2.33	
ETH_00006175	1	2.44	2.42	
ETH_00006180	-1.9	0.46	1.42	
ETH_00006185	1.5	5.14	4.6	
ETH_00006190	2.6	5.64	4.24	
ETH_00006195	-18.7	1.84	6.07	
ETH_00006200	-5	0.18	2.5	
ETH_00006205	-8.4	0.77	3.83	
ETH_00006210	-48.2	3.15	8.74	
ETH_00006215	-15.9	1.04	5.04	
ETH_00006220	-27.8	0.43	5.23	
ETH_00006225	-70.7	0.09	6.23	
ETH_00006230	-1427.7	1.79	12.27	
ETH_00006235	-1.9	6.02	6.96	
ETH_00006240	21.7	7.4	2.97	
ETH_00006245	-9.1	1	4.19	
ETH_00006250	1.1	0.22	0.12	
ETH_00006255	6.9	3.98	1.19	
ETH_00006260	-9.9	3.73	7.04	
ETH_00006265	3.5	3.29	1.48	
ETH_00006270	6.8	4.84	2.07	
ETH_00006275	-44.1	0.39	5.85	
ETH_00006280	6.5	3.12	0.42	
ETH_00006285	4.9	2.87	0.58	
ETH_00006290	4.3	2.68	0.56	
ETH_00006295	2.7	1.98	0.56	
ETH_00006300	-1.2	0.35	0.6	
ETH_00006305	9.2	3.62	0.42	
ETH_00006310	1.1	2.3	2.12	
ETH_00006315	-11.1	4.08	7.55	
ETH_00006320	-3.2	5.81	7.5	
ETH_00006325	1.7	2.42	1.69	
ETH_00006330	1	0	0	
ETH_00006335	2.7	7.42	6.02	
ETH_00006340	1	0.26	0.22	
ETH_00006345	21.5	4.58	0.15	
ETH_00006350	-2.2	2.68	3.83	
ETH_00006355	4.1	2.05	0	
ETH_00006370	2.3	4.32	3.15	
ETH_00006375	-3	8.24	9.81	
ETH_00006380	-2.4	6.95	8.21	
ETH_00006385	-29.1	1.26	6.12	
ETH_00006390	8.6	4.73	1.62	
ETH_00006395	-8.6	2.25	5.35	
ETH_00006400	-7.8	1.88	4.84	
ETH_00006405	-9.9	1.73	5.04	
ETH_00006410	-5.2	0.35	2.72	
ETH_00006415	1.2	4.72	4.4	
ETH_00006420	12.3	5.55	1.93	
ETH_00006425	6.2	2.99	0.36	
ETH_00006430	15.8	4.08	0.1	
ETH_00006435	2.7	2.66	1.23	
ETH_00006440	-2.5	6.6	7.94	
ETH_00006445	1.3	5.73	5.3	
ETH_00006450	1.1	5.74	5.56	
ETH_00006455	1.1	0.21	0.11	
ETH_00006460	-7.2	3.12	5.96	
ETH_00006465	-8.2	0.09	3.13	
ETH_00006470	-7.3	2.86	5.73	
ETH_00006475	3.6	1.9	0.06	
ETH_00006480	-1.1	1.24	1.34	
ETH_00006485	-2.5	1.68	3.03	
ETH_00006490	-1.2	0.63	0.85	
ETH_00006495	-1	4.28	4.32	
ETH_00006500	-1	5.54	5.61	
ETH_00006505	-1.3	1.99	2.38	
ETH_00006510	161.7	8.76	1.42	
ETH_00006515	-2.2	3.71	4.87	
ETH_00006520	2.4	1.48	0.19	
ETH_00006525	2.5	1.75	0.45	
ETH_00006530	18.6	4.22	0	
ETH_00006535	2.7	4.8	3.36	
ETH_00006540	2.9	5.41	3.88	
ETH_00006545	-3.5	1.86	3.68	
ETH_00006550	-6.5	4.85	7.56	
ETH_00006555	2.4	5.82	4.53	
ETH_00006560	2	4.26	3.29	
ETH_00006565	1.8	1.03	0.2	
ETH_00006570	-1.1	0.33	0.47	
ETH_00006575	45.2	5.79	0.29	
ETH_00006580	5.3	2.61	0.2	
ETH_00006585	-1.7	5.28	6.02	
ETH_00006590	-1.3	5.3	5.63	
ETH_00006595	3	3.61	2.02	
ETH_00006605	1.4	5.04	4.6	
ETH_00006620	-1.5	6.69	7.3	
ETH_00006625	2.2	1.11	0	
ETH_00006630	-1.1	0	0.12	
ETH_00006635	1	0	0	
ETH_00006640	2.2	1.57	0.43	
ETH_00006645	-1.5	4.66	5.24	
ETH_00006650	1.9	4.86	3.96	
ETH_00006655	2.1	6.62	5.58	
ETH_00006660	2.8	7.04	5.56	
ETH_00006665	4.5	5.66	3.49	
ETH_00006670	1.1	4.81	4.65	
ETH_00006675	-1693.2	0.27	10.99	
ETH_00006680	-3	5.69	7.26	
ETH_00006685	-23.9	0.3	4.88	
ETH_00006690	-1	0.53	0.59	
ETH_00006695	-2.1	2.77	3.82	
ETH_00006700	-1.5	0.52	1.11	
ETH_00006705	-2.2	4.02	5.15	
ETH_00006710	488.5	9.37	0.44	
ETH_00006715	6.7	5.28	2.54	
ETH_00006720	36.4	5.71	0.52	
ETH_00006725	8.3	4.4	1.35	
ETH_00006730	14.2	4.57	0.74	
ETH_00006735	3.2	3.26	1.59	
ETH_00006740	5.6	2.68	0.2	
ETH_00006745	1	0.21	0.2	
ETH_00006750	-6.9	0.14	2.92	
ETH_00006755	1.2	5.44	5.16	
ETH_00006760	-3.6	5.15	7	
ETH_00006765	14.2	4.67	0.85	
ETH_00006770	-20.6	6.43	10.79	
ETH_00006775	-2.2	0.68	1.85	
